imb_id,rearing_year,host_plant,overall_survival,stage,duration,start,end,survival,total_degree_days,event,status
18SI115,2018,SIAL,Y,pupa,314,2018-07-15,2019-05-25,TRUE,618.2782266836971,progression7,1
18SI116,2018,SIAL,Y,second,5,2018-06-28,2018-07-03,TRUE,27.734794372294377,progression3,1
18SI116,2018,SIAL,Y,third,3,2018-07-03,2018-07-06,TRUE,27.82083333333333,progression4,1
18SI116,2018,SIAL,Y,fourth,4,2018-07-06,2018-07-10,TRUE,35.25892857142857,progression5,1
18SI116,2018,SIAL,Y,fifth,6,2018-07-10,2018-07-16,TRUE,60.64583333333333,progression6,1
18SI116,2018,SIAL,Y,pupa,315,2018-07-16,2019-05-27,TRUE,614.2234647789352,progression7,1
18SI117,2018,SIAL,Y,second,4,2018-06-28,2018-07-02,TRUE,23.53479437229437,progression3,1
18SI117,2018,SIAL,Y,third,3,2018-07-02,2018-07-05,TRUE,25.799999999999997,progression4,1
18SI117,2018,SIAL,Y,fourth,4,2018-07-05,2018-07-09,TRUE,37.62559523809525,progression5,1
18SI117,2018,SIAL,Y,fifth,6,2018-07-09,2018-07-15,TRUE,57.041666666666664,progression6,1
18SI117,2018,SIAL,Y,pupa,318,2018-07-15,2019-05-29,TRUE,634.3133781988486,progression7,1
18SI118,2018,SIAL,Y,second,4,2018-06-29,2018-07-03,TRUE,23.268127705627705,progression3,1
18SI118,2018,SIAL,Y,third,3,2018-07-03,2018-07-06,TRUE,27.82083333333333,progression4,1
18SI118,2018,SIAL,Y,fourth,4,2018-07-06,2018-07-10,TRUE,35.25892857142857,progression5,1
18SI118,2018,SIAL,Y,fifth,7,2018-07-10,2018-07-17,TRUE,68.80833333333334,progression6,1
18SI118,2018,SIAL,Y,pupa,298,2018-07-17,2019-05-11,TRUE,552.1396310226141,progression7,1
18SI119,2018,SIAL,Y,fourth,6,2018-06-29,2018-07-05,TRUE,39.6181277056277,progression5,1
18SI119,2018,SIAL,Y,fifth,6,2018-07-05,2018-07-11,TRUE,51.82976190476191,progression6,1
18SI119,2018,SIAL,Y,pupa,303,2018-07-11,2019-05-10,TRUE,601.7553717633549,progression7,1
18SI120,2018,SIAL,Y,second,5,2018-06-30,2018-07-05,TRUE,35.260984848484846,progression3,1
18SI120,2018,SIAL,Y,third,2,2018-07-05,2018-07-07,TRUE,24.22142857142857,progression4,1
18SI120,2018,SIAL,Y,fourth,4,2018-07-07,2018-07-11,TRUE,35.054761904761904,progression5,1
18SI120,2018,SIAL,Y,fifth,6,2018-07-11,2018-07-17,TRUE,61.670833333333334,progression6,1
18SI120,2018,SIAL,Y,pupa,311,2018-07-17,2019-05-24,TRUE,594.459615572586,progression7,1
18SI121,2018,SIAL,Y,third,5,2018-06-30,2018-07-05,TRUE,35.260984848484846,progression4,1
18SI121,2018,SIAL,Y,fourth,3,2018-07-05,2018-07-08,TRUE,31.258928571428573,progression5,1
18SI121,2018,SIAL,Y,fifth,7,2018-07-08,2018-07-15,TRUE,64.07916666666667,progression6,1
18SI121,2018,SIAL,Y,pupa,323,2018-07-15,2019-06-03,TRUE,657.9573024412729,progression7,1
18SI122,2018,SIAL,Y,second,5,2018-06-28,2018-07-03,TRUE,27.734794372294377,progression3,1
18SI122,2018,SIAL,Y,third,3,2018-07-03,2018-07-06,TRUE,27.82083333333333,progression4,1
18SI122,2018,SIAL,Y,fourth,5,2018-07-06,2018-07-11,TRUE,42.32559523809524,progression5,1
18SI122,2018,SIAL,Y,fifth,5,2018-07-11,2018-07-16,TRUE,53.508333333333326,progression6,1
18SI122,2018,SIAL,Y,pupa,331,2018-07-16,2019-06-12,TRUE,702.9605460310164,progression7,1
18SI123,2018,SIAL,Y,third,5,2018-06-30,2018-07-05,TRUE,35.260984848484846,progression4,1
18SI123,2018,SIAL,Y,fourth,2,2018-07-05,2018-07-07,TRUE,24.22142857142857,progression5,1
18SI123,2018,SIAL,Y,fifth,8,2018-07-07,2018-07-15,TRUE,71.52559523809524,progression6,1
18SI123,2018,SIAL,Y,pupa,296,2018-07-15,2019-05-07,TRUE,552.0053717633549,progression7,1
18SI124,2018,SIAL,Y,fourth,5,2018-07-06,2018-07-11,TRUE,42.32559523809524,progression5,1
18SI124,2018,SIAL,Y,fifth,6,2018-07-11,2018-07-17,TRUE,61.670833333333334,progression6,1
18SI124,2018,SIAL,Y,pupa,303,2018-07-17,2019-05-16,TRUE,565.4905309291593,progression7,1
18SI125,2018,SIAL,Y,fourth,3,2018-07-08,2018-07-11,TRUE,27.608333333333334,progression5,1
18SI125,2018,SIAL,Y,fifth,6,2018-07-11,2018-07-17,TRUE,61.670833333333334,progression6,1
18SI125,2018,SIAL,Y,pupa,317,2018-07-17,2019-05-30,TRUE,619.9592115321819,progression7,1
18SI126,2018,SIAL,Y,fourth,3,2018-07-06,2018-07-09,TRUE,28.121428571428577,progression5,1
18SI126,2018,SIAL,Y,fifth,6,2018-07-09,2018-07-15,TRUE,57.041666666666664,progression6,1
18SI126,2018,SIAL,Y,pupa,306,2018-07-15,2019-05-17,TRUE,590.0863642624926,progression7,1
18SI127,2018,SIAL,N,third,3,2018-07-07,2018-07-10,TRUE,27.98809523809524,progression4,1
18SI127,2018,SIAL,N,fourth,5,2018-07-10,2018-07-15,TRUE,50.675,progression5,1
18SI127,2018,SIAL,N,fifth,8,2018-07-15,2018-07-23,FALSE,72.19940476190476,death,1
18SI128,2018,SIAL,Y,third,3,2018-07-07,2018-07-10,TRUE,27.98809523809524,progression4,1
18SI128,2018,SIAL,Y,fourth,3,2018-07-10,2018-07-13,TRUE,30.945833333333333,progression5,1
18SI128,2018,SIAL,Y,fifth,8,2018-07-13,2018-07-21,TRUE,71.9952380952381,progression6,1
18SI129,2018,SIAL,Y,fourth,4,2018-07-06,2018-07-10,TRUE,35.25892857142857,progression5,1
18SI129,2018,SIAL,Y,fifth,7,2018-07-10,2018-07-17,TRUE,68.80833333333334,progression6,1
18SI129,2018,SIAL,Y,pupa,311,2018-07-17,2019-05-24,TRUE,594.459615572586,progression7,1
18SI130,2018,SIAL,Y,pupa,308,2018-07-18,2019-05-22,TRUE,578.6900980287263,progression7,1
18SI132,2018,SIAL,Y,fifth,8,2018-07-13,2018-07-21,TRUE,71.9952380952381,progression6,1
18SI132,2018,SIAL,Y,pupa,307,2018-07-21,2019-05-24,TRUE,566.8435441440146,progression7,1
18AR01,2018,ARGL,Y,first,6,2018-06-10,2018-06-16,TRUE,27.248232600732603,progression2,1
18AR01,2018,ARGL,Y,second,3,2018-06-16,2018-06-19,TRUE,33.792857142857144,progression3,1
18AR01,2018,ARGL,Y,third,6,2018-06-19,2018-06-25,TRUE,38.2055325140809,progression4,1
18AR01,2018,ARGL,Y,fourth,4,2018-06-25,2018-06-29,TRUE,23.561309523809527,progression5,1
18AR01,2018,ARGL,Y,fifth,8,2018-06-29,2018-07-07,TRUE,54.33538961038961,progression6,1
18AR02,2018,ARGL,Y,first,7,2018-06-11,2018-06-18,TRUE,44.37573260073261,progression2,1
18AR02,2018,ARGL,Y,second,2,2018-06-18,2018-06-20,TRUE,21.636405529953915,progression3,1
18AR02,2018,ARGL,Y,third,5,2018-06-20,2018-06-25,TRUE,31.762675371223757,progression4,1
18AR02,2018,ARGL,Y,fourth,6,2018-06-25,2018-07-01,TRUE,33.022294372294375,progression5,1
18AR02,2018,ARGL,Y,fifth,8,2018-07-01,2018-07-09,TRUE,59.20059523809524,progression6,1
18AR03,2018,ARGL,Y,first,7,2018-06-11,2018-06-18,TRUE,44.37573260073261,progression2,1
18AR03,2018,ARGL,Y,second,6,2018-06-18,2018-06-24,TRUE,43.0555325140809,progression3,1
18AR03,2018,ARGL,Y,third,4,2018-06-24,2018-06-28,TRUE,23.184722222222224,progression4,1
18AR03,2018,ARGL,Y,fourth,8,2018-06-28,2018-07-06,TRUE,51.355627705627704,progression5,1
18AR03,2018,ARGL,Y,fifth,7,2018-07-06,2018-07-13,TRUE,59.06726190476191,progression6,1
18AR04,2018,ARGL,Y,first,6,2018-06-11,2018-06-17,TRUE,33.975732600732606,progression2,1
18AR04,2018,ARGL,Y,second,3,2018-06-17,2018-06-20,TRUE,31.10723886328725,progression3,1
18AR04,2018,ARGL,Y,third,5,2018-06-20,2018-06-25,TRUE,31.762675371223757,progression4,1
18AR04,2018,ARGL,Y,fourth,6,2018-06-25,2018-07-01,TRUE,33.022294372294375,progression5,1
18AR04,2018,ARGL,Y,fifth,8,2018-07-01,2018-07-09,TRUE,59.20059523809524,progression6,1
18AR06,2018,ARGL,NA,first,3,2018-06-17,2018-06-20,TRUE,31.10723886328725,progression2,1
18AR06,2018,ARGL,NA,second,5,2018-06-20,2018-06-25,TRUE,31.762675371223757,progression3,1
18AR06,2018,ARGL,NA,third,4,2018-06-25,2018-06-29,TRUE,23.561309523809527,progression4,1
18AR06,2018,ARGL,NA,fourth,3,2018-06-29,2018-07-02,TRUE,19.068127705627703,progression5,1
18AR06,2018,ARGL,NA,fifth,8,2018-07-02,2018-07-10,TRUE,61.05892857142857,progression6,1
19BR001,2019,BRRA,Y,first,4,2019-06-04,2019-06-08,TRUE,22.806410256410256,progression2,1
19BR001,2019,BRRA,Y,second,12,2019-06-08,2019-06-20,TRUE,88.96601406926406,progression3,1
19BR001,2019,BRRA,Y,third,3,2019-06-20,2019-06-23,TRUE,16.542241379310344,progression4,1
19BR001,2019,BRRA,Y,fourth,2,2019-06-23,2019-06-25,TRUE,12.252155172413794,progression5,1
19BR001,2019,BRRA,Y,fifth,8,2019-06-25,2019-07-03,TRUE,39.94543200174106,progression6,1
19BR001,2019,BRRA,Y,pupa,327,2019-07-03,2020-05-25,TRUE,543.749355088904,progression7,1
19LE001,2019,LEVI,Y,first,7,2019-06-09,2019-06-16,TRUE,56.59139285714286,progression2,1
19LE001,2019,LEVI,Y,second,5,2019-06-16,2019-06-21,TRUE,39.551621212121205,progression3,1
19LE001,2019,LEVI,Y,third,6,2019-06-21,2019-06-27,TRUE,32.75557471264368,progression4,1
19LE001,2019,LEVI,Y,fourth,4,2019-06-27,2019-07-01,TRUE,25.162040229885054,progression5,1
19LE001,2019,LEVI,Y,fifth,8,2019-07-01,2019-07-09,TRUE,37.28967241131295,progression6,1
19LE001,2019,LEVI,Y,pupa,309,2019-07-09,2020-05-13,TRUE,493.662329300084,progression7,1
19LE002,2019,LEVI,Y,first,6,2019-06-09,2019-06-15,TRUE,50.339392857142855,progression2,1
19LE002,2019,LEVI,Y,second,8,2019-06-15,2019-06-23,TRUE,52.67600544857441,progression3,1
19LE002,2019,LEVI,Y,third,3,2019-06-23,2019-06-26,TRUE,16.860488505747128,progression4,1
19LE002,2019,LEVI,Y,fourth,4,2019-06-26,2019-06-30,TRUE,25.037040229885054,progression5,1
19LE002,2019,LEVI,Y,fifth,7,2019-06-30,2019-07-07,TRUE,35.333005744646286,progression6,1
19LE002,2019,LEVI,Y,pupa,314,2019-07-07,2020-05-16,TRUE,507.1965821736472,progression7,1
19LE003,2019,LEVI,Y,second,17,2019-06-03,2019-06-20,TRUE,109.35992432567431,progression3,1
19LE003,2019,LEVI,Y,third,3,2019-06-20,2019-06-23,TRUE,16.542241379310344,progression4,1
19LE003,2019,LEVI,Y,fourth,2,2019-06-23,2019-06-25,TRUE,12.252155172413794,progression5,1
19LE003,2019,LEVI,Y,fifth,10,2019-06-25,2019-07-05,TRUE,48.188856319358926,progression6,1
19LE003,2019,LEVI,Y,pupa,310,2019-07-05,2020-05-10,TRUE,501.1186557270868,progression7,1
19LE004,2019,LEVI,Y,first,8,2019-06-11,2019-06-19,TRUE,68.27751406926407,progression2,1
19LE004,2019,LEVI,Y,second,3,2019-06-19,2019-06-22,TRUE,23.898040752351093,progression3,1
19LE004,2019,LEVI,Y,third,3,2019-06-22,2019-06-25,TRUE,16.179741379310343,progression4,1
19LE004,2019,LEVI,Y,fourth,6,2019-06-25,2019-07-01,TRUE,33.50370689655172,progression5,1
19LE004,2019,LEVI,Y,fifth,9,2019-07-01,2019-07-10,TRUE,42.08198010362064,progression6,1
19LE004,2019,LEVI,Y,pupa,322,2019-07-10,2020-05-27,TRUE,520.1472603173427,progression7,1
19LE005,2019,LEVI,Y,first,6,2019-06-07,2019-06-13,TRUE,51.58465384615385,progression2,1
19LE005,2019,LEVI,Y,second,6,2019-06-13,2019-06-19,TRUE,48.61918073593073,progression3,1
19LE005,2019,LEVI,Y,third,4,2019-06-19,2019-06-23,TRUE,28.387695924764888,progression4,1
19LE005,2019,LEVI,Y,fourth,2,2019-06-23,2019-06-25,TRUE,12.252155172413794,progression5,1
19LE005,2019,LEVI,Y,fifth,8,2019-06-25,2019-07-03,TRUE,39.94543200174106,progression6,1
19LE005,2019,LEVI,Y,pupa,312,2019-07-03,2020-05-10,TRUE,509.2491768188982,progression7,1
19LE008,2019,LEVI,N,first,7,2019-06-12,2019-06-19,TRUE,60.05251406926406,progression2,1
19LE008,2019,LEVI,N,second,4,2019-06-19,2019-06-23,FALSE,28.387695924764888,death,1
19LE009,2019,LEVI,Y,first,8,2019-06-08,2019-06-16,TRUE,63.79139285714285,progression2,1
19LE009,2019,LEVI,Y,second,7,2019-06-16,2019-06-23,TRUE,47.96886259143155,progression3,1
19LE009,2019,LEVI,Y,third,2,2019-06-23,2019-06-25,TRUE,12.252155172413794,progression4,1
19LE009,2019,LEVI,Y,fourth,6,2019-06-25,2019-07-01,TRUE,33.50370689655172,progression5,1
19LE009,2019,LEVI,Y,fifth,8,2019-07-01,2019-07-09,TRUE,37.28967241131295,progression6,1
19LE009,2019,LEVI,Y,pupa,312,2019-07-09,2020-05-16,TRUE,499.16922585180816,progression7,1
19LE010,2019,LEVI,Y,first,8,2019-06-11,2019-06-19,TRUE,68.27751406926407,progression2,1
19LE010,2019,LEVI,Y,second,3,2019-06-19,2019-06-22,TRUE,23.898040752351093,progression3,1
19LE010,2019,LEVI,Y,third,3,2019-06-22,2019-06-25,TRUE,16.179741379310343,progression4,1
19LE010,2019,LEVI,Y,fourth,6,2019-06-25,2019-07-01,TRUE,33.50370689655172,progression5,1
19LE010,2019,LEVI,Y,fifth,9,2019-07-01,2019-07-10,TRUE,42.08198010362064,progression6,1
19LE010,2019,LEVI,Y,pupa,302,2019-07-10,2020-05-07,TRUE,461.0343836346384,progression7,1
19LE012,2019,LEVI,Y,first,8,2019-06-08,2019-06-16,TRUE,63.79139285714285,progression2,1
19LE012,2019,LEVI,Y,second,8,2019-06-16,2019-06-24,TRUE,51.99802925809822,progression3,1
19LE012,2019,LEVI,Y,third,3,2019-06-24,2019-06-27,TRUE,16.21333333333333,progression4,1
19LE012,2019,LEVI,Y,fourth,3,2019-06-27,2019-06-30,TRUE,20.428706896551724,progression5,1
19LE012,2019,LEVI,Y,fifth,9,2019-06-30,2019-07-09,TRUE,44.23550574464628,progression6,1
19LE012,2019,LEVI,Y,pupa,304,2019-07-09,2020-05-08,TRUE,471.7302169679717,progression7,1
19LE013,2019,LEVI,Y,first,4,2019-06-12,2019-06-16,TRUE,34.877892857142854,progression2,1
19LE013,2019,LEVI,Y,second,9,2019-06-16,2019-06-25,TRUE,55.731362591431555,progression3,1
19LE013,2019,LEVI,Y,third,6,2019-06-25,2019-07-01,TRUE,33.50370689655172,progression4,1
19LE013,2019,LEVI,Y,fourth,4,2019-07-01,2019-07-05,TRUE,19.418482756140538,progression5,1
19LE013,2019,LEVI,Y,fifth,7,2019-07-05,2019-07-12,TRUE,35.019786386583384,progression6,1
19LE013,2019,LEVI,Y,pupa,327,2019-07-12,2020-06-03,TRUE,532.8441329259101,progression7,1
19LE014,2019,LEVI,Y,first,9,2019-06-08,2019-06-17,TRUE,69.48305952380952,progression2,1
19LE014,2019,LEVI,Y,second,5,2019-06-17,2019-06-22,TRUE,37.22720741901776,progression3,1
19LE014,2019,LEVI,Y,third,3,2019-06-22,2019-06-25,TRUE,16.179741379310343,progression4,1
19LE014,2019,LEVI,Y,fourth,6,2019-06-25,2019-07-01,TRUE,33.50370689655172,progression5,1
19LE014,2019,LEVI,Y,fifth,10,2019-07-01,2019-07-11,TRUE,46.43715251741375,progression6,1
19LE014,2019,LEVI,Y,pupa,300,2019-07-11,2020-05-06,TRUE,456.15361440386914,progression7,1
19LE016,2019,LEVI,Y,first,6,2019-06-10,2019-06-16,TRUE,49.27889285714286,progression2,1
19LE016,2019,LEVI,Y,second,5,2019-06-16,2019-06-21,TRUE,39.551621212121205,progression3,1
19LE016,2019,LEVI,Y,third,4,2019-06-21,2019-06-25,TRUE,24.304741379310343,progression4,1
19LE016,2019,LEVI,Y,fourth,2,2019-06-25,2019-06-27,TRUE,12.184166666666666,progression5,1
19LE016,2019,LEVI,Y,fifth,10,2019-06-27,2019-07-07,TRUE,48.81587930786468,progression6,1
19LE016,2019,LEVI,Y,pupa,309,2019-07-07,2020-05-11,TRUE,493.39646217869966,progression7,1
19LE017b,2019,LEVI,N,first,5,2019-06-12,2019-06-17,TRUE,40.56955952380952,progression2,1
19LE017b,2019,LEVI,N,second,8,2019-06-17,2019-06-25,TRUE,49.47936259143155,progression3,1
19LE017b,2019,LEVI,N,third,4,2019-06-25,2019-06-29,TRUE,21.824540229885056,progression4,1
19LE017b,2019,LEVI,N,fourth,3,2019-06-29,2019-07-02,TRUE,20.413768115942027,progression5,1
19LE017b,2019,LEVI,N,fifth,8,2019-07-02,2019-07-10,FALSE,37.34864677028731,death,1
19LE018,2019,LEVI,Y,first,5,2019-06-12,2019-06-17,TRUE,40.56955952380952,progression2,1
19LE018,2019,LEVI,Y,second,5,2019-06-17,2019-06-22,TRUE,37.22720741901776,progression3,1
19LE018,2019,LEVI,Y,third,3,2019-06-22,2019-06-25,TRUE,16.179741379310343,progression4,1
19LE018,2019,LEVI,Y,fourth,2,2019-06-25,2019-06-27,TRUE,12.184166666666666,progression5,1
19LE018,2019,LEVI,Y,fifth,11,2019-06-27,2019-07-08,TRUE,52.42254597453134,progression6,1
19LE018,2019,LEVI,Y,pupa,314,2019-07-08,2020-05-17,TRUE,505.5355079030902,progression7,1
19LE019,2019,LEVI,N,first,6,2019-06-10,2019-06-16,TRUE,49.27889285714286,progression2,1
19LE019,2019,LEVI,N,second,4,2019-06-16,2019-06-20,FALSE,31.42662121212121,death,1
19LE020,2019,LEVI,N,first,6,2019-06-10,2019-06-16,TRUE,49.27889285714286,progression2,1
19LE020,2019,LEVI,N,second,3,2019-06-16,2019-06-19,TRUE,31.42662121212121,progression3,1
19LE020,2019,LEVI,N,third,5,2019-06-19,2019-06-24,TRUE,32.41686259143155,progression4,1
19LE020,2019,LEVI,N,fourth,1,2019-06-24,2019-06-25,TRUE,7.762500000000001,progression5,1
19LE020,2019,LEVI,N,fifth,10,2019-06-25,2019-07-05,TRUE,48.188856319358926,progression6,1
19LE021,2019,LEVI,Y,first,5,2019-06-08,2019-06-13,TRUE,47.3885,progression2,1
19LE021,2019,LEVI,Y,second,9,2019-06-13,2019-06-22,TRUE,60.67176694282728,progression3,1
19LE021,2019,LEVI,Y,third,3,2019-06-22,2019-06-25,TRUE,16.179741379310343,progression4,1
19LE021,2019,LEVI,Y,fourth,4,2019-06-25,2019-06-29,TRUE,21.824540229885056,progression5,1
19LE021,2019,LEVI,Y,fifth,10,2019-06-29,2019-07-09,TRUE,49.58967241131295,progression6,1
19LE021,2019,LEVI,Y,pupa,312,2019-07-09,2020-05-16,TRUE,499.16922585180816,progression7,1
19LE022,2019,LEVI,Y,first,4,2019-06-12,2019-06-16,TRUE,34.877892857142854,progression2,1
19LE022,2019,LEVI,Y,second,9,2019-06-16,2019-06-25,TRUE,55.731362591431555,progression3,1
19LE022,2019,LEVI,Y,third,2,2019-06-25,2019-06-27,TRUE,12.184166666666666,progression4,1
19LE022,2019,LEVI,Y,fourth,6,2019-06-27,2019-07-03,TRUE,31.603765335074392,progression5,1
19LE022,2019,LEVI,Y,fifth,7,2019-07-03,2019-07-10,TRUE,33.968211987678615,progression6,1
19LE022,2019,LEVI,Y,pupa,326,2019-07-10,2020-05-31,TRUE,536.168535737325,progression7,1
19LE023,2019,LEVI,N,first,5,2019-06-12,2019-06-17,FALSE,40.56955952380952,death,1
19LE024,2019,LEVI,Y,second,6,2019-06-14,2019-06-20,TRUE,41.57751406926407,progression3,1
19LE024,2019,LEVI,Y,third,5,2019-06-20,2019-06-25,TRUE,24.304741379310343,progression4,1
19LE024,2019,LEVI,Y,fourth,2,2019-06-25,2019-06-27,TRUE,12.184166666666666,progression5,1
19LE024,2019,LEVI,Y,fifth,6,2019-06-27,2019-07-03,TRUE,31.603765335074392,progression6,1
19LE025,2019,LEVI,Y,first,8,2019-06-28,2019-07-06,TRUE,40.55268965269226,progression2,1
19LE025,2019,LEVI,Y,second,6,2019-07-06,2019-07-12,TRUE,31.84559283819629,progression3,1
19LE025,2019,LEVI,Y,third,7,2019-07-12,2019-07-19,TRUE,37.6961791174903,progression4,1
19LE025,2019,LEVI,Y,fourth,5,2019-07-19,2019-07-24,TRUE,34.452967328370555,progression5,1
19LE025,2019,LEVI,Y,fifth,8,2019-07-24,2019-08-01,TRUE,63.68490534144692,progression6,1
19LE025,2019,LEVI,Y,pupa,301,2019-08-01,2020-05-28,TRUE,399.08250821277267,progression7,1
19SI001,2019,SIAL,Y,first,5,2019-05-16,2019-05-21,TRUE,20.99123376623377,progression2,1
19SI001,2019,SIAL,Y,second,4,2019-05-21,2019-05-25,TRUE,17.313128654970757,progression3,1
19SI001,2019,SIAL,Y,third,5,2019-05-25,2019-05-30,TRUE,25.49959595959596,progression4,1
19SI001,2019,SIAL,Y,fourth,7,2019-05-30,2019-06-06,TRUE,35.05418065268066,progression5,1
19SI001,2019,SIAL,Y,fifth,7,2019-06-06,2019-06-13,TRUE,56.619269230769234,progression6,1
19SI001,2019,SIAL,Y,pupa,353,2019-06-13,2020-05-31,TRUE,671.419170493764,progression7,1
19SI002,2019,SIAL,Y,first,5,2019-05-16,2019-05-21,TRUE,20.99123376623377,progression2,1
19SI002,2019,SIAL,Y,second,5,2019-05-21,2019-05-26,TRUE,18.829200083542187,progression3,1
19SI002,2019,SIAL,Y,third,6,2019-05-26,2019-06-01,TRUE,31.00757575757576,progression4,1
19SI002,2019,SIAL,Y,fourth,5,2019-06-01,2019-06-06,TRUE,23.01175641025641,progression5,1
19SI002,2019,SIAL,Y,fifth,9,2019-06-06,2019-06-15,TRUE,66.77016208791208,progression6,1
19SI002,2019,SIAL,Y,pupa,332,2019-06-15,2020-05-12,TRUE,608.6769521517613,progression7,1
19SI003,2019,SIAL,Y,first,5,2019-05-16,2019-05-21,TRUE,20.99123376623377,progression2,1
19SI003,2019,SIAL,Y,second,4,2019-05-21,2019-05-25,TRUE,17.313128654970757,progression3,1
19SI003,2019,SIAL,Y,third,6,2019-05-25,2019-05-31,TRUE,30.975353535353538,progression4,1
19SI003,2019,SIAL,Y,fourth,6,2019-05-31,2019-06-06,TRUE,28.487513986013987,progression5,1
19SI003,2019,SIAL,Y,fifth,8,2019-06-06,2019-06-14,TRUE,62.06301923076923,progression6,1
19SI003,2019,SIAL,Y,pupa,340,2019-06-14,2020-05-19,TRUE,629.8389845398711,progression7,1
19SI004,2019,SIAL,Y,first,5,2019-05-16,2019-05-21,TRUE,20.99123376623377,progression2,1
19SI004,2019,SIAL,Y,second,4,2019-05-21,2019-05-25,TRUE,17.313128654970757,progression3,1
19SI004,2019,SIAL,Y,third,3,2019-05-25,2019-05-28,TRUE,14.584444444444443,progression4,1
19SI004,2019,SIAL,Y,fourth,8,2019-05-28,2019-06-05,TRUE,39.15947868797869,progression5,1
19SI004,2019,SIAL,Y,fifth,8,2019-06-05,2019-06-13,TRUE,59.80260256410256,progression6,1
19SI004,2019,SIAL,Y,pupa,331,2019-06-13,2020-05-09,TRUE,609.1516850577441,progression7,1
19SI005,2019,SIAL,Y,first,4,2019-05-14,2019-05-18,TRUE,16.828172633817797,progression2,1
19SI005,2019,SIAL,Y,second,4,2019-05-18,2019-05-22,TRUE,17.687067099567095,progression3,1
19SI005,2019,SIAL,Y,third,3,2019-05-22,2019-05-25,TRUE,15.300628654970758,progression4,1
19SI005,2019,SIAL,Y,fourth,5,2019-05-25,2019-05-30,TRUE,25.49959595959596,progression5,1
19SI005,2019,SIAL,Y,fifth,12,2019-05-30,2019-06-11,TRUE,68.1638344988345,progression6,1
19SI005,2019,SIAL,Y,pupa,333,2019-06-11,2020-05-09,TRUE,628.8100183910775,progression7,1
19SI006,2019,SIAL,Y,first,7,2019-05-18,2019-05-25,TRUE,28.19186242120452,progression2,1
19SI006,2019,SIAL,Y,second,3,2019-05-25,2019-05-28,TRUE,14.584444444444443,progression3,1
19SI006,2019,SIAL,Y,third,4,2019-05-28,2019-06-01,TRUE,24.112337662337666,progression4,1
19SI006,2019,SIAL,Y,fourth,7,2019-06-01,2019-06-08,TRUE,34.407910256410254,progression5,1
19SI006,2019,SIAL,Y,fifth,8,2019-06-08,2019-06-16,TRUE,63.79139285714285,progression6,1
19SI006,2019,SIAL,Y,pupa,341,2019-06-16,2020-05-22,TRUE,626.7894805716172,progression7,1
19SI007,2019,SIAL,Y,first,6,2019-05-14,2019-05-20,TRUE,23.974763542908704,progression2,1
19SI007,2019,SIAL,Y,second,4,2019-05-20,2019-05-24,TRUE,16.95777511961722,progression3,1
19SI007,2019,SIAL,Y,third,4,2019-05-24,2019-05-28,TRUE,17.45812865497076,progression4,1
19SI007,2019,SIAL,Y,fourth,6,2019-05-28,2019-06-03,TRUE,32.78383766233766,progression5,1
19SI007,2019,SIAL,Y,fifth,10,2019-06-03,2019-06-13,TRUE,67.78241025641026,progression6,1
19SI007,2019,SIAL,Y,pupa,331,2019-06-13,2020-05-09,TRUE,609.1516850577441,progression7,1
19SI008,2019,SIAL,Y,first,5,2019-05-16,2019-05-21,TRUE,20.99123376623377,progression2,1
19SI008,2019,SIAL,Y,second,4,2019-05-21,2019-05-25,TRUE,17.313128654970757,progression3,1
19SI008,2019,SIAL,Y,third,5,2019-05-25,2019-05-30,TRUE,25.49959595959596,progression4,1
19SI008,2019,SIAL,Y,fourth,5,2019-05-30,2019-06-04,TRUE,26.836231934731934,progression5,1
19SI008,2019,SIAL,Y,fifth,9,2019-06-04,2019-06-13,TRUE,62.99491025641026,progression6,1
19SI008,2019,SIAL,Y,pupa,349,2019-06-13,2020-05-27,TRUE,655.3978950737817,progression7,1
19SI009,2019,SIAL,Y,first,5,2019-05-16,2019-05-21,TRUE,20.99123376623377,progression2,1
19SI009,2019,SIAL,Y,second,4,2019-05-21,2019-05-25,TRUE,17.313128654970757,progression3,1
19SI009,2019,SIAL,Y,third,5,2019-05-25,2019-05-30,TRUE,25.49959595959596,progression4,1
19SI009,2019,SIAL,Y,fourth,7,2019-05-30,2019-06-06,TRUE,35.05418065268066,progression5,1
19SI009,2019,SIAL,Y,fifth,7,2019-06-06,2019-06-13,TRUE,56.619269230769234,progression6,1
19SI009,2019,SIAL,Y,pupa,353,2019-06-13,2020-05-31,TRUE,671.419170493764,progression7,1
19SI010,2019,SIAL,Y,first,5,2019-05-16,2019-05-21,TRUE,20.99123376623377,progression2,1
19SI010,2019,SIAL,Y,second,5,2019-05-21,2019-05-26,TRUE,18.829200083542187,progression3,1
19SI010,2019,SIAL,Y,third,4,2019-05-26,2019-05-30,TRUE,22.60181818181818,progression4,1
19SI010,2019,SIAL,Y,fourth,8,2019-05-30,2019-06-07,TRUE,39.2503344988345,progression5,1
19SI010,2019,SIAL,Y,fifth,7,2019-06-07,2019-06-14,TRUE,57.02840384615385,progression6,1
19SI010,2019,SIAL,Y,pupa,331,2019-06-14,2020-05-10,TRUE,608.2822406132997,progression7,1
19SI011,2019,SIAL,Y,first,7,2019-05-18,2019-05-25,TRUE,28.19186242120452,progression2,1
