IMB ID,REARING YEAR,HOST PLANT,COLLECTION SITE,COLLECTION AREA,COLLECTION DATE,COLLECTION STAGE,HATCH DATE,Date of 2nd instar,Date 3rd instar,Date 4th instar,Date fifth instar,PUPATION DATE,LARVAL DAYS,SURVIVE TO PUPATION,STAGE AT DEATH,REARING NOTES,RELEASE YEAR,ECLOSURE DATE,RELEASE DATE,RELEASE SITE,RELEASE AREA,SEX,LAT.,LONG.,RELEASE NOTES
20SI110,2020,SIAL,Dunes,Dunes,5/24/2020,Egg,5/30/2020,6/5/2020,6/8/2020,6/11/2020,6/17/2020,6/26/2020,27,Y,,,2021,5/6/2021,5/7/2021,M. Dunes,Dunes,M,,,"Held overnight, later eclosure and weather fouled"
20SI111,2020,SIAL,Dunes,Dunes,5/24/2020,Egg,5/28/2020,6/3/2020,6/6/2020,63/11/20,6/15/2020,6/24/2020,27,Y,,,2021,5/1/2021,5/1/2021,AK Packers Rock,PackersRock,M,,,
20SI112,2020,SIAL,Dunes,Dunes,5/24/2020,Egg,5/28/2020,6/4/2020,6/7/2020,6/13/2020,6/18/2020,NA,#VALUE!,N,Fifth,"went on walk-about and escaped from the rearing cage on 6/23 and was later found as a pupae under the ""wooden"" book shelf; likely pupated on 6/25 or 6/26",2021,5/12/2021,5/12/2021,Upper Redoubt,Redoubt,F,,,
20SI113,2020,SIAL,NRCA,,6/1/2020,Egg,6/4/2020,6/11/2020,6/13/2020,6/17/2020,6/21/2020,6/30/2020,26,Y,,,2021,5/22/2021,5/22/2021,Eagle Cove,EagleCove,F,,,
20SI114,2020,SIAL,NRCA,,6/1/2020,Egg,6/5/2020,6/11/2020,6/15/2020,6/14/2020,6/23/2020,7/2/2020,27,Y,,,2021,4/27/2021,4/27/2021,ORB,OldRoadBed,M,,,
20SI115,2020,SIAL,NRCA,,6/1/2020,Egg,6/6/2020,6/13/2020,6/17/2020,6/21/2020,6/25/2020,7/4/2020,28,Y,,,2021,5/13/2021,5/13/2021,Upper Dunes,Dunes,M,,,
20SI116,2020,SIAL,NRCA,,6/1/2020,Egg,6/6/2020,6/8/2020,6/12/2020,6/17/2020,6/22/2020,6/30/2020,24,Y,,,2021,5/27/2021,5/28/2021,Lower Dunes,Dunes,F,,,
20SI117,2020,SIAL,NRCA,,6/1/2020,Egg,6/9/2020,6/14/2020,6/18/2020,6/22/2020,6/27/2020,7/6/2020,27,Y,,"photographed female as it was laying egg, haven't had time to determine who she was yet",2021,5/6/2021,5/6/2021,M. Dunes,Dunes,M,,,
20SI118,2020,SIAL,NRCA,,6/1/2020,Egg,6/2/2020,6/7/2020,6/11/2020,6/16/2020,6/20/2020,6/29/2020,27,Y,,"had wandered onto a 4th instar, SI125's plant on day 7 of being a 5th",2021,5/1/2021,5/2/2021,Shrum,Shrum,M,,,Held overnight
20SI119,2020,SIAL,NRCA,,6/1/2020,Egg,6/2/2020,6/7/2020,6/11/2020,6/15/2020,6/20/2020,6/28/2020,26,Y,,same bud clump as SI118,2021,5/29/2021,5/30/2021,Third Lagoon,ThirdLagoon,M,,,
20SI120,2020,SIAL,Dunes,Dunes,6/1/2020,Egg,6/7/2020,6/12/2020,6/17/2020,6/21/2020,6/25/2020,7/5/2020,28,Y,,,2021,5/20/2021,5/20/2021,below the Redoubt,Redoubt,F,,,
20SI121,2020,SIAL,Dunes,Dunes,6/1/2020,Egg,6/4/2020,6/9/2020,6/13/2020,6/18/2020,6/22/2020,6/30/2020,26,Y,,"Went walking as a fifth day 5th instar, but only because it wasn't finding food on its own sprig, ate for two more days once placed on new sprig",2021,5/6/2021,5/6/2021,M. Dunes,Dunes,M,,,
20SI122,2020,SIAL,Dunes,Dunes,6/1/2020,First,NA,6/4/2020,6/8/2020,6/12/2020,6/17/2020,6/26/2020,#VALUE!,Y,,trent videoed it eating its 4th instar molt case,2021,5/19/2021,5/19/2021,ORB,OldRoadBed,M,,,
20SI123,2020,SIAL,Dunes,Dunes,6/1/2020,Egg,6/6/2020,6/12/2020,6/16/2020,6/20/2020,6/24/2020,7/2/2020,26,Y,,,2021,6/1/2021,6/1/2021,Dunes,Dunes,F,,,
20SI124,2020,SIAL,Dunes,Dunes,6/1/2020,Egg,6/7/2020,6/13/2020,6/18/2020,6/21/2020,6/25/2020,7/6/2020,29,Y,,,2021,,,,,,,,reddening in chrysalis which has been a problem in the past
20SI125,2020,SIAL,Dunes,Dunes,6/1/2020,Egg,6/9/2020,6/17/2020,6/20/2020,6/24/2020,6/29/2020,7/8/2020,29,Y,,"spent 8 days as a first with a series of transfers that did not go well, eventually came around except had a kinked had as a worm which Tech manually corrected (because previous worm with kink had formed a disfigured pupae).  Pupae appears solid.",2021,5/20/2021,5/21/2021,Old Town lagoon,OldTownLagoon,F,,,"too late, held overnight"
20SI126,2020,SIAL,Dunes,Dunes,6/1/2020,Egg,6/9/2020,6/16/2020,6/20/2020,6/24/2020,6/29/2020,7/8/2020,29,Y,,"was found wrapped around a dying flower as a 1st instar, was transferred and recovered",2021,5/17/2021,5/17/2021,Upper Redoubt,Redoubt,M,,,
20SI127,2020,SIAL,Dunes,Dunes,6/7/2020,Egg,6/7/2020,6/17/2020,6/20/2020,6/24/2020,6/28/2020,7/7/2020,30,Y,,egg was laid at end of tiny leaflet, some of inner fluid bled during pupation and is now shiny and hardened along pupae's side body.,2021,5/18/2021,5/18/2021,Shrum,F,,,"eclosed with SI207, BR023, SI166, SI127"
20SI128,2020,SIAL,Dunes,Dunes,6/7/2020,Egg,6/12/2020,6/17/2020,6/21/2020,6/24/2020,6/29/2020,7/7/2020,25,Y,,,2021,5/25/2021,5/25/2021,Dunes,Dunes,F,,,
20SI129,2020,SIAL,Dunes,Dunes,6/7/2020,Egg,6/14/2020,6/20/2020,6/23/2020,6/28/2020,7/2/2020,7/11/2020,27,Y,,"plant had slumped over for no apparent reason, and was ""sweating "" fluid while IMB was still an egg, Tech cut above slumped section and placed newly cut section in the sun, rest of life was uneventful",2021,5/6/2021,5/7/2021,M. Dunes,Dunes,M,,,Held overnight
20SI130,2020,SIAL,Dunes,Dunes,6/7/2020,Egg,6/12/2020,6/18/2020,6/22/2020,6/28/2020,6/30/2020,7/8/2020,26,Y,,"had a rough transfer from a dying petal as a 1st, and contiued to act a little weird throughout 1st instar stage, but rallied and came around to pupation eventually",2021,5/8/2021,5/9/2021,Lower dunes,Dunes,M,,,Held overnight
20SI131,2020,SIAL,Dunes,Dunes,6/11/2020,First,NA,6/16/2020,6/19/2020,6/23/2020,6/27/2020,7/5/2020,#VALUE!,Y,,,2021,5/13/2021,5/13/2021,Lower Redoubt,Redoubt,M,,,
20SI132,2020,SIAL,NRCA,,6/11/2020,Egg,6/14/2020,6/19/2020,6/22/2020,6/26/2020,7/1/2020,7/10/2020,26,Y,,was visted by SI177 on 7/1 as a 5th,2021,5/27/2021,5/28/2021,Lower Dunes,Dunes,F,,,Chrysalis/skewer found outside cage on 5/12
20SI133,2020,SIAL,NRCA,,6/11/2020,First,NA,6/15/2020,6/19/2020,6/22/2020,6/27/2020,7/6/2020,#VALUE!,Y,,,2021,5/18/2021,5/18/2021,AK packers rock,PackersRock,F,,,
20SI134,2020,SIAL,NRCA,,6/11/2020,First,NA,6/16/2020,6/20/2020,6/24/2020,6/28/2020,7/5/2020,#VALUE!,Y,,"wandered over to SI156 sprig on 7/3, placed on new sprig and begin eating",2021,5/17/2021,5/17/2021,Dunes,Dunes,M,,,
20SI135,2020,SIAL,NRCA,,6/11/2020,Egg,6/15/2020,6/20/2020,NA,NA,NA,NA,#VALUE!,N,Second,"old molt was visible, but new 2nd never showed signs of eating and was very tiny",,,,,,,,,
20SI136,2020,SIAL,NRCA,,6/11/2020,Egg,6/15/2020,6/20/2020,6/24/2020,6/28/2020,7/2/2020,7/11/2020,26,Y,,headed for a fruit and began consuming as a 2nd instar,2021,5/12/2021,5/12/2021,Upper Redoubt,Redoubt,M,,,
20SI137,2020,SIAL,NRCA,,6/11/2020,Egg,6/14/2020,6/19/2020,6/22/2020,6/26/2020,6/30/2020,7/9/2020,25,Y,,a somewhat dare-devilish 1st and 2nd instar,2021,5/17/2021,5/17/2021,Upper Redoubt,Redoubt,F,,,
20SI138,2020,SIAL,NRCA,,6/11/2020,Egg,6/15/2020,6/20/2020,6/241/20,6/27/2020,7/2/2020,7/11/2020,26,Y,,"may be mixed up with BR052 after having visited its sprig and munched a bit, likely univited",2021,5/2/2021,5/3/2021,Shrum,Shrum,M,,,
20SI139,2020,SIAL,Dunes,Dunes,6/14/2020,Egg,6/14/2020,6/19/2020,6/23/2020,6/26/2020,7/1/2020,7/10/2020,26,Y,,was a brown egg when collected and had already hatched by check-in,2021,5/27/2021,5/28/2021,Dunes,Dunes,F,,,Held overnight
20SI140,2020,SIAL,Dunes,Dunes,6/14/2020,Egg,6/19/2020,6/24/2020,6/28/2020,7/1/2020,7/6/2020,7/14/2020,25,Y,,began changing color as a sixth day 5th,2021,,,,,,,,
20SI141,2020,SIAL,Dunes,Dunes,6/14/2020,Egg,6/17/2020,6/22/2020,NA,NA,NA,NA,#VALUE!,N,Second,"died following a transfer after which it was never observed eating or moving, but had crawled onto NS via a cutting relatively rapidly which is strange; two days later it was not moving and observed to be the tiniest 2nd ever and declared dead the followi",,,,,,,,,
20SI142,2020,SIAL,Dunes,Dunes,6/14/2020,Second,NA,NA,6/17/2020,6/21/2020,6/25/2020,7/4/2020,#VALUE!,Y,,"was having trouble finding the NS as a 3rd via the cutting, so was transferred directly, then ate down stem of itself which is a bad long term plan. Found the additional NS that had been placed in the tube and continued normally to pupation.",2021,5/18/2021,5/18/2021,AK Packers Rock,PackersRock,F,,,
20SI143,2020,SIAL,Dunes,Dunes,6/14/2020,Egg,6/14/2020,6/21/2020,6/25/2020,6/28/2020,7/3/2020,7/11/2020,27,Y,,egg was laid on a potentially diseased sprig and was transferred as soon as it hatchedd,2021,5/31/2021,5/31/2021,Lower Redoubt,Redoubt,F,,,
20SI144,2020,SIAL,Dunes,Dunes,6/14/2020,Egg,6/17/2020,6/22/2020,6/25/2020,6/29/2020,7/3/2020,7/11/2020,24,Y,,went for an unexpected flight as a third (Jenny cut the sprig and it shot like a catapult sending the caterpillar sailing,2021,5/20/2021,5/20/2021,below the Redoubt,Redoubt,F,,,
20SI145,2020,SIAL,Dunes,Dunes,6/22/2020,Third,NA,NA,NA,6/23/2020,6/26/2020,7/5/2020,#VALUE!,Y,,possible mixed identity with SI233 during labeling of cocoons,2021,5/10/2021,5/10/2021,Dunes,Dunes,F,,,
20SI146,2020,SIAL,Dunes,Dunes,6/22/2020,Fourth,NA,NA,NA,NA,6/25/2020,7/4/2020,#VALUE!,Y,,,2021,5/19/2021,5/19/2021,Lower Redoubt,Redoubt,F,,,
20SI147,2020,SIAL,Dunes,Dunes,6/22/2020,First,NA,6/23/2020,6/27/2020,7/1/2020,7/5/2020,7/14/2020,#VALUE!,Y,,,2021,5/19/2021,5/19/2021,ORB,OldRoadBed,F,,,
20SI148,2020,SIAL,Dunes,Dunes,6/22/2020,Second,NA,NA,6/26/2020,6/30/2020,7/5/2020,7/14/2020,#VALUE!,Y,,,2021,5/31/2021,5/31/2021,Lower redoubt,Redoubt,F,,,
20SI149,2020,SIAL,Dunes,Dunes,6/22/2020,Second,NA,NA,6/26/2020,6/30/2020,7/4/2020,7/13/2020,#VALUE!,Y,,had been on fruit of same sprig as 20SI150,2021,5/13/2021,5/13/2021,Lower Redoubt,Redoubt,M,,,
20SI150,2020,SIAL,Dunes,Dunes,6/22/2020,First,NA,6/23/2020,6/26/2020,6/29/2020,7/4/2020,7/13/2020,#VALUE!,Y,,,2021,6/1/2021,6/2/2021,Jakles lagoon,JaklesLagoon,F,,,Held overnight
20SI151,2020,SIAL,Dunes,Dunes,6/22/2020,First,NA,6/26/2020,6/29/2020,7/3/2020,7/8/2020,7/17/2020,#VALUE!,Y,,,2021,5/17/2021,5/18/2021,Shrum,Shrum,F,,,Held overnight
20SI152,2020,SIAL,NRCA,,6/22/2020,Fourth,NA,NA,NA,NA,6/25/2020,7/5/2020,#VALUE!,Y,,"found dangling from the screen top of the pup box as a worm and placed on its side on the paper towel box floor.  Stayed there for another day as a worm, and then pupated just fine.",2021,5/19/2021,5/19/2021,Lower Redoubt,Redoubt,M,,,
20SI153,2020,SIAL,Dunes,Dunes,6/22/2020,First,NA,6/25/2020,6/29/2020,7/2/2020,7/7/2020,7/16/2020,#VALUE!,Y,,"was in the same box as SI227 who ended up with a deadly insect parasite, quarantined separately with SI209",2021,5/22/2021,5/22/2021,,,F,,,
20SI154,2020,SIAL,NRCA,,6/22/2020,First,NA,6/25/2020,6/29/2020,7/3/2020,7/7/2020,7/16/2020,#VALUE!,Y,,"has a mini crease very near its ""neck"" as a fifth, also its white side band is raised slightly on left side of crease (took a photo on 7/10)",2021,5/20/2021,5/20/2021,Below the Redoubt,Redoubt,F,,,
20SI155,2020,SIAL,Dunes,Dunes,6/22/2020,Egg,6/25/2020,6/30/2020,7/3/2020,7/7/2020,7/11/2020,7/19/2020,24,Y,,,2021,5/23/2021,5/23/2021,ORB,OldRoadBed,M,,,Whatever individual it actually was had a messed up forewing left and two black dots hind wing right
20SI156,2020,SIAL,Dunes,Dunes,6/22/2020,First,NA,6/23/2020,6/26/2020,7/1/2020,7/5/2020,7/13/2020,#VALUE!,Y,,started changing colors early,2021,5/14/2021,5/14/2021,South beach,SouthBeach,M,,,
20SI157,2020,SIAL,Dunes,Dunes,6/22/2020,Egg,6/26/2020,7/1/2020,7/5/2020,7/9/2020,7/13/2020,7/21/2020,25,Y,,,2021,5/21/2021,5/21/2021,Old Town lagoon,OldTownLagoon,F,,,
20SI158,2020,SIAL,Dunes,Dunes,6/22/2020,First,NA,6/23/2020,6/26/2020,6/30/2020,7/5/2020,7/14/2020,#VALUE!,Y,,same sprig as SI159 and SI160,2021,5/11/2021,5/11/2021,Shrum,Shrum,F,,,
20SI159,2020,SIAL,Dunes,Dunes,6/22/2020,First,NA,6/26/2020,6/30/2020,7/4/2020,7/9/2020,7/18/2020,#VALUE!,Y,,same sprig as SI158 and SI160,2021,5/25/2021,5/25/2021,Dunes,Dunes,F,,,
20SI160,2020,SIAL,Dunes,Dunes,6/22/2020,Egg,6/24/2020,6/29/2020,7/2/2020,7/6/2020,7/10/2020,7/18/2020,24,Y,,same sprig as SI158 and SI159,2021,6/4/2021,6/5/2021,Dunes,Dunes,M,,,Held overnight
20SI161,2020,SIAL,Dunes,Dunes,6/22/2020,First,NA,6/25/2020,6/29/2020,7/2/2020,7/7/2020,7/15/2020,#VALUE!,Y,,,2021,5/31/2021,5/31/2021,Lower Redoubt,Redoubt,F,,,
20SI162,2020,SIAL,Dunes,Dunes,6/22/2020,Egg,6/25/2020,6/29/2020,7/3/2020,7/6/2020,7/11/2020,7/18/2020,23,Y,,"a day was missed monitoring it which is why it seemed to have molted into a 2nd after only three days, not four",2021,5/18/2021,5/18/2021,Jakles Lagoon,JaklesLagoon,M,,,
20SI163,2020,SIAL,Dunes,Dunes,6/22/2020,Egg,6/24/2020,6/29/2020,7/5/2020,7/9/2020,7/15/2020,7/24/2020,30,Y,,"crease that is evident as a fourth is present as a pupae, bent beak",2021,4/22/2021,,,,F,,,"miseclosure. Left attenae caught in chrysalis, died 4/25"
20SI164,2020,SIAL,Dunes,Dunes,6/22/2020,Second,NA,NA,6/25/2020,6/29/2020,7/3/2020,7/11/2020,#VALUE!,Y,,,2021,6/11/2021,6/12/2021,Dunes,Dunes,F,,,"gross weather, held overnight"
20SI165,2020,SIAL,NRCA,,6/22/2020,Third,NA,NA,NA,6/26/2020,7/1/2020,7/10/2020,#VALUE!,Y,,,2021,5/24/2021,5/25/2021,Dunes,Dunes,F,,,Held overnight
20SI166,2020,SIAL,NRCA,,6/22/2020,Third,NA,NA,NA,6/24/2020,6/29/2020,7/7/2020,#VALUE!,Y,,found roaming its cage as a fifth day 5th instar, transferred and stayed put until placed in pup box two days later,2021,5/18/2021,5/18/2021,South beach,F,,,"eclosed with SI207, BR023, SI166, SI127"
20SI167,2020,SIAL,NRCA,,6/22/2020,Third,NA,NA,NA,6/23/2020,6/27/2020,7/7/2020,#VALUE!,Y,,"found on SI168's sprig as a 3rd day 5th instar, placed on new sprig, possibly mixed up with SI167",2021,5/23/2021,5/23/2021,East side of Dunes,Dunes,F,,,
20SI168,2020,SIAL,Dunes,Dunes,6/22/2020,Third,NA,NA,NA,6/24/2020,6/29/2020,7/8/2020,#VALUE!,Y,,possibly mixed up with SI167,2021,4/28/2021,4/28/2021,ORB,OldRoadBed,M,,,
20SI169,2020,SIAL,Dunes,Dunes,6/22/2020,Third,NA,NA,NA,6/26/2020,6/30/2020,NA,#VALUE!,Y,,"possibly mixed up with SI188 (who escaped at the same time) or SI204 (who was roving around eating neighbors sprigs in the cage one day), escaped as a 5th instar and a cocoon was discovered on the wire shelves by JD on 7/14 (see photo)",2021,5/17/2021,5/17/2021,Dunes,Dunes,F,,,
20SI170,2020,SIAL,Dunes,Dunes,6/22/2020,Third,NA,NA,NA,6/26/2020,7/1/2020,7/10/2020,#VALUE!,Y,,concern at the time of pupation that this cocoon may be VERY DARK and possibly diseased,2021,5/17/2021,5/18/2021,South beach,SouthBeach,F,,,Overnight in holding cage
20SI171,2020,SIAL,Dunes,Dunes,6/22/2020,Third,NA,NA,NA,6/25/2020,6/30/2020,7/9/2020,#VALUE!,Y,,may be mixed up with SI176 or LE009,2021,6/5/2021,6/5/2021,Dunes,Dunes,F,,,
20SI172,2020,SIAL,Dunes,Dunes,6/22/2020,Fourth,NA,NA,NA,NA,6/26/2020,7/5/2020,#VALUE!,Y,,,2021,5/21/2021,5/21/2021,South beach,SouthBeach,F,,,
20SI173,2020,SIAL,Dunes,Dunes,6/25/2020,Egg,6/30/2020,7/5/2020,7/10/2020,7/15/2020,7/24/2020,NA,#VALUE!,N,Fifth,"was the last caterpillar of the season, had spent nine days as a 4th, and then stayed small and hardly ate through 7 days as a 5th, then fell off the plant and died.",,,,,,,,,
20SI174,2020,SIAL,Dunes,Dunes,6/26/2020,Fifth,NA,NA,NA,NA,NA,7/4/2020,#VALUE!,Y,,,2021,5/12/2021,5/12/2021,Upper Redoubt,Redoubt,F,,,
20SI175,2020,SIAL,Dunes,Dunes,6/26/2020,Third,NA,NA,NA,6/28/2020,7/2/2020,7/11/2020,#VALUE!,Y,,,2021,5/21/2021,5/21/2021,Old Town Lagoon,OldTownLagoon,F,,,
20SI176,2020,SIAL,Dunes,Dunes,6/26/2020,Fourth,NA,NA,NA,NA,6/30/2020,7/9/2020,#VALUE!,Y,,may be mixed up with SI171 or LE009 who were all walking around the cage at the same time.,2021,5/16/2021,5/16/2021,Upper Redoubt,Redoubt,M,,,Smaller than average
20SI177,2020,SIAL,Dunes,Dunes,6/26/2020,Fourth,NA,NA,NA,NA,6/29/2020,7/8/2020,#VALUE!,Y,,found on SI132s sprig at a second day 5th,2021,5/11/2021,5/11/2021,Shrum,Shrum,M,,,
20SI178,2020,SIAL,Dunes,Dunes,6/26/2020,Fifth,NA,NA,NA,NA,NA,7/4/2020,#VALUE!,Y,,,2021,6/2/2021,6/2/2021,Jakles lagoon,JaklesLagoon,M,,,
20SI179,2020,SIAL,Dunes,Dunes,6/26/2020,Third,NA,NA,NA,6/30/2020,7/5/2020,7/14/2020,#VALUE!,Y,,may have gotten mixed up with SI217 during labeling of the skewers,2021,5/23/2021,5/23/2021,East side Dunes,Dunes,F,,,
20SI180,2020,SIAL,Dunes,Dunes,6/26/2020,Second,NA,NA,6/27/2020,7/2/2020,7/7/2020,7/17/2020,#VALUE!,Y,,,2021,5/6/2021,5/6/2021,Shrum,Shrum,M,,,
20SI181,2020,SIAL,Dunes,Dunes,6/26/2020,Third,NA,NA,6/26/2020,6/30/2020,7/6/2020,7/16/2020,#VALUE!,Y,,could be mixed up with SI182,2021,5/19/2021,5/19/2021,ORB,OldRoadBed,M,,,
20SI182,2020,SIAL,Dunes,Dunes,6/26/2020,Second,NA,NA,6/30/2020,7/4/2020,7/8/2020,7/16/2020,#VALUE!,Y,,could be mixed up with SI181,2021,5/17/2021,5/17/2021,Dunes,Dunes,M,,,"SI232, SI182, SI211, SI187. All eclosed same day and can't distinguish which is which"
20SI183,2020,SIAL,Dunes,Dunes,6/26/2020,Second,NA,NA,6/30/2020,7/3/2020,7/8/2020,7/16/2020,#VALUE!,Y,,,2021,5/7/2021,5/7/2021,M. Dunes,Dunes,M,,,
20SI184,2020,SIAL,Dunes,Dunes,6/26/2020,Third,NA,NA,NA,6/28/2020,7/3/2020,7/12/2020,#VALUE!,Y,,interesting aphid interaction described (see notes),2021,5/14/2021,5/14/2021,Shrum,Shrum,F,,,
20SI185,2020,SIAL,Dunes,Dunes,6/26/2020,Egg,NA,NA,NA,NA,NA,NA,#VALUE!,N,Egg,"have photos under spotting scope of dead egg, larvae is inside and fully formed",,,,,,,,,
20SI186,2020,SIAL,Dunes,Dunes,6/26/2020,Fourth,NA,NA,NA,NA,7/2/2020,7/14/2020,#VALUE!,Y,,"may be mixed up with SI156 (explains long period as a 5th); pupated awkwardly in the corner atop paper towel, but appears to be viable ",2021,5/3/2021,5/3/2021,Shrum,Shrum,F,,,
20SI187,2020,SIAL,Dunes,Dunes,6/26/2020,Egg,6/30/2020,7/5/2020,7/9/2020,7/12/2020,7/16/2020,7/24/2020,24,Y,,"egg was laid below the bud clump, but developed normally",2021,5/17/2021,5/18/2021,Jakles Lagoon,JaklesLagoon,F,,,"SI232, SI182, SI211, SI187. All eclosed same day and can't distinguish which is which. Held overnight."
20SI188,2020,SIAL,Dunes,Dunes,6/28/2020,Fourth,NA,NA,NA,NA,7/2/2020,NA,#VALUE!,N,Fifth,"escaped through the lid of the pup box and was never found, maybe be mixed up with SI188 or SI 169",,,,,,,,,
20SI189,2020,SIAL,Dunes,Dunes,6/28/2020,Fourth,NA,NA,NA,NA,7/2/2020,7/11/2020,#VALUE!,Y,,,2021,6/2/2021,6/2/2021,Jakles Lagoon,JaklesLagoon,F,,,
20SI190,2020,SIAL,Dunes,Dunes,6/28/2020,Second,NA,NA,7/1/2020,7/5/2020,7/9/2020,7/17/2020,#VALUE!,Y,,pupated in the center of the paper towel floor in the pup box,2021,5/29/2021,5/30/2021,Lower Dunes,Dunes,F,,,held overnight
20SI191,2020,SIAL,Dunes,Dunes,6/28/2020,Egg,7/2/2020,7/8/2020,7/12/2020,7/16/2020,7/20/2020,7/29/2020,27,Y,,"was found on cage floor as a second day 5th, but was returned to a new sprig and developed normally",2021,,,,,,,,
20SI192,2020,SIAL,Dunes,Dunes,6/28/2020,Third,NA,NA,NA,7/1/2020,7/5/2020,7/14/2020,#VALUE!,Y,,was found on sprig of SI194 and returned to a new sprig as a fifth day 5th,2021,5/31/2021,5/31/2021,Lower Redoubt,Redoubt,F,,,
20SI193,2020,SIAL,Dunes,Dunes,6/28/2020,Third,NA,NA,NA,7/1/2020,7/6/2020,7/14/2020,#VALUE!,Y,,,2021,5/23/2021,5/23/2021,East side of Dunes,Dunes,F,,,
20SI194,2020,SIAL,Dunes,Dunes,6/28/2020,Third,NA,NA,NA,6/30/2020,7/5/2020,7/14/2020,#VALUE!,Y,,was visited by SI192 as a fifth day 5th instar,2021,6/17/2021,6/17/2021,Dunes,Dunes,F,,,Not sure if cage was checked since 6/13
20SI195,2020,SIAL,Dunes,Dunes,6/28/2020,Third,NA,NA,NA,6/30/2020,7/5/2020,7/14/2020,#VALUE!,Y,,,2021,5/29/2021,5/29/2021,Towards Frazier,Frazier,F,,,
20SI196,2020,SIAL,Dunes,Dunes,6/28/2020,Third,NA,NA,NA,6/30/2020,7/4/2020,7/13/2020,#VALUE!,Y,,mixed identity? was on neighbor's plant so might be confused with SI197,2021,5/26/2021,5/26/2021,Lower Redoubt,Redoubt,F,,,
20SI197,2020,SIAL,Dunes,Dunes,6/28/2020,Third,NA,NA,NA,6/29/2020,7/3/2020,7/12/2020,#VALUE!,Y,,mixed identity? was on neighbor's plant so might be confused with SI196,2021,5/4/2021,5/4/2021,Redoubt,Redoubt,M,,,
20SI198,2020,SIAL,Dunes,Dunes,6/28/2020,Third,NA,NA,NA,6/29/2020,7/2/2020,7/11/2020,#VALUE!,Y,,possible mixed identity with SI199,2021,5/16/2021,5/16/2021,Lower Redoubt,Redoubt,F,,,
20SI199,2020,SIAL,Dunes,Dunes,6/28/2020,Third,NA,NA,NA,7/1/2020,7/5/2020,7/14/2020,#VALUE!,Y,,possible mixed identity with SI198,2021,5/26/2021,5/28/2021,Upper Redoubt,Redoubt,F,,,
20SI200,2020,SIAL,Dunes,Dunes,6/28/2020,Second,NA,NA,7/2/2020,7/5/2020,7/10/2020,7/18/2020,#VALUE!,Y,,,2021,5/31/2021,6/1/2021,Dunes,Dunes,F,,,Deformed antennae and proboscis
20SI201,2020,SIAL,Dunes,Dunes,6/28/2020,Second,NA,NA,6/30/2020,7/5/2020,7/9/2020,7/18/2020,#VALUE!,Y,,,2021,,,,,,,,
20SI202,2020,SIAL,Dunes,Dunes,7/2/2020,Third,NA,NA,NA,7/4/2020,7/9/2020,7/17/2020,#VALUE!,Y,,,2021,5/18/2021,5/18/2021,Jakles Lagoon,JaklesLagoon,F,,,
20SI203,2020,SIAL,Dunes,Dunes,7/2/2020,Second,NA,NA,7/4/2020,7/9/2020,7/15/2020,7/24/2020,#VALUE!,Y,,,2021,,,,,,,,"Noticed on 5/23 it has reddened, took photo"
20SI204,2020,SIAL,Dunes,Dunes,7/2/2020,Fifth,NA,NA,NA,NA,NA,7/12/2020,#VALUE!,Y,,may be confused with SI188 or SI169,2021,5/1/2021,5/2/2021,ORB,OldRoadBed,F,,,held overnight
20SI205,2020,SIAL,Dunes,Dunes,7/2/2020,Fifth,NA,NA,NA,NA,NA,7/9/2020,#VALUE!,Y,,,2021,5/14/2021,5/14/2021,South Beach,SouthBeach,F,,,
20SI206,2020,SIAL,Dunes,Dunes,7/3/2020,Fifth,NA,NA,NA,NA,NA,7/12/2020,#VALUE!,Y,,,2021,4/30/2021,4/30/2021,Upper redoubt,Redoubt,M,,,
20SI207,2020,SIAL,Dunes,Dunes,7/3/2020,First,NA,7/5/2020,7/8/2020,7/12/2020,7/17/2020,7/24/2020,#VALUE!,Y,,,2021,5/18/2021,5/18/2021,South beach,SouthBeach,F,,,"eclosed with SI207, BR023, SI166, SI127"
20SI208,2020,SIAL,Dunes,Dunes,7/3/2020,Fourth,NA,NA,NA,NA,7/5/2020,7/14/2020,#VALUE!,Y,,Trent watched it pupate,2021,5/27/2021,5/28/2021,Upper Redoubt,Redoubt,F,,,
20SI209,2020,SIAL,Dunes,Dunes,7/3/2020,Fourth,NA,NA,NA,NA,7/7/2020,7/16/2020,#VALUE!,Y,,had been stored in same box as SI227 and SI153. SI227 had a deadly parasite so the other two are being caged separately to insure the rest aren't infected,2021,5/1/2021,5/2/2021,ORB,OldRoadBed,M,,,Held overnight
20SI210,2020,SIAL,Dunes,Dunes,7/3/2020,Fifth,NA,NA,NA,NA,NA,7/8/2020,#VALUE!,Y,,,2021,5/8/2021,5/9/2021,Lower Dunes,Dunes,F,,,Held overnight
20SI211,2020,SIAL,Dunes,Dunes,7/4/2020,Third,NA,NA,NA,7/6/2020,7/11/2020,7/18/2020,#VALUE!,Y,,,2021,5/17/2021,5/18/2021,Jakles Lagoon,JaklesLagoon,F,,,"SI232, SI182, SI211, SI187. All eclosed same day and can't distinguish which is which. Held overnight."
20SI212,2020,SIAL,Dunes,Dunes,7/4/2020,Fifth,NA,NA,NA,NA,NA,7/8/2020,#VALUE!,Y,,"was incredibly lethargic even in the late morning after its arrival in the lab; when placed in the sun, revived quickly and began moving fairly vigorously.",2021,5/29/2021,5/29/2021,Towards Frazier,Frazier,M,,,
