imb_id,rearing_year,host_plant,overall_survival,stage,duration,start,end,survival
19SI105,2019,SIAL,Y,first,7,2019-06-05T00:00:00Z,2019-06-12T00:00:00Z,TRUE
19SI105,2019,SIAL,Y,second,10,2019-06-12T00:00:00Z,2019-06-22T00:00:00Z,TRUE
19SI105,2019,SIAL,Y,third,5,2019-06-22T00:00:00Z,2019-06-27T00:00:00Z,TRUE
19SI105,2019,SIAL,Y,fourth,4,2019-06-27T00:00:00Z,2019-07-01T00:00:00Z,TRUE
19SI105,2019,SIAL,Y,fifth,20,2019-07-01T00:00:00Z,2019-07-21T00:00:00Z,TRUE
19SI106,2019,SIAL,Y,first,5,2019-06-05T00:00:00Z,2019-06-10T00:00:00Z,TRUE
19SI106,2019,SIAL,Y,second,5,2019-06-10T00:00:00Z,2019-06-15T00:00:00Z,TRUE
19SI106,2019,SIAL,Y,third,9,2019-06-15T00:00:00Z,2019-06-24T00:00:00Z,TRUE
19SI106,2019,SIAL,Y,fourth,3,2019-06-24T00:00:00Z,2019-06-27T00:00:00Z,TRUE
19SI106,2019,SIAL,Y,fifth,6,2019-06-27T00:00:00Z,2019-07-03T00:00:00Z,TRUE
19SI106,2019,SIAL,Y,pupa,318,2019-07-03T00:00:00Z,2020-05-16T00:00:00Z,TRUE
19SI107,2019,SIAL,Y,first,1,2019-06-09T00:00:00Z,2019-06-10T00:00:00Z,TRUE
19SI107,2019,SIAL,Y,second,8,2019-06-10T00:00:00Z,2019-06-18T00:00:00Z,TRUE
19SI107,2019,SIAL,Y,third,7,2019-06-18T00:00:00Z,2019-06-25T00:00:00Z,TRUE
19SI107,2019,SIAL,Y,fourth,2,2019-06-25T00:00:00Z,2019-06-27T00:00:00Z,TRUE
19SI107,2019,SIAL,Y,fifth,9,2019-06-27T00:00:00Z,2019-07-06T00:00:00Z,TRUE
19SI107,2019,SIAL,Y,pupa,310,2019-07-06T00:00:00Z,2020-05-11T00:00:00Z,TRUE
19SI108,2019,SIAL,Y,first,7,2019-06-07T00:00:00Z,2019-06-14T00:00:00Z,TRUE
19SI108,2019,SIAL,Y,second,8,2019-06-14T00:00:00Z,2019-06-22T00:00:00Z,TRUE
19SI108,2019,SIAL,Y,third,5,2019-06-22T00:00:00Z,2019-06-27T00:00:00Z,TRUE
19SI108,2019,SIAL,Y,fourth,3,2019-06-27T00:00:00Z,2019-06-30T00:00:00Z,TRUE
19SI108,2019,SIAL,Y,fifth,10,2019-06-30T00:00:00Z,2019-07-10T00:00:00Z,TRUE
19SI108,2019,SIAL,Y,pupa,321,2019-07-10T00:00:00Z,2020-05-26T00:00:00Z,TRUE
19SI109,2019,SIAL,Y,first,7,2019-06-05T00:00:00Z,2019-06-12T00:00:00Z,TRUE
19SI109,2019,SIAL,Y,second,8,2019-06-12T00:00:00Z,2019-06-20T00:00:00Z,TRUE
19SI109,2019,SIAL,Y,third,5,2019-06-20T00:00:00Z,2019-06-25T00:00:00Z,TRUE
19SI109,2019,SIAL,Y,fourth,2,2019-06-25T00:00:00Z,2019-06-27T00:00:00Z,TRUE
19SI109,2019,SIAL,Y,fifth,9,2019-06-27T00:00:00Z,2019-07-06T00:00:00Z,TRUE
19SI109,2019,SIAL,Y,pupa,316,2019-07-06T00:00:00Z,2020-05-17T00:00:00Z,TRUE
19SI110,2019,SIAL,Y,first,6,2019-06-01T00:00:00Z,2019-06-07T00:00:00Z,TRUE
19SI110,2019,SIAL,Y,second,9,2019-06-07T00:00:00Z,2019-06-16T00:00:00Z,TRUE
19SI110,2019,SIAL,Y,third,5,2019-06-16T00:00:00Z,2019-06-21T00:00:00Z,TRUE
19SI110,2019,SIAL,Y,fourth,6,2019-06-21T00:00:00Z,2019-06-27T00:00:00Z,TRUE
19SI110,2019,SIAL,Y,fifth,8,2019-06-27T00:00:00Z,2019-07-05T00:00:00Z,TRUE
19SI110,2019,SIAL,Y,pupa,313,2019-07-05T00:00:00Z,2020-05-13T00:00:00Z,TRUE
19SI111,2019,SIAL,N,first,7,2019-06-01T00:00:00Z,2019-06-08T00:00:00Z,TRUE
19SI111,2019,SIAL,N,second,6,2019-06-08T00:00:00Z,2019-06-14T00:00:00Z,TRUE
19SI111,2019,SIAL,N,third,4,2019-06-14T00:00:00Z,2019-06-18T00:00:00Z,TRUE
19SI111,2019,SIAL,N,fourth,9,2019-06-18T00:00:00Z,2019-06-27T00:00:00Z,TRUE
19SI111,2019,SIAL,N,fifth,8,2019-06-27T00:00:00Z,2019-07-05T00:00:00Z,TRUE
19SI112,2019,SIAL,Y,first,7,2019-06-01T00:00:00Z,2019-06-08T00:00:00Z,TRUE
19SI112,2019,SIAL,Y,second,7,2019-06-08T00:00:00Z,2019-06-15T00:00:00Z,TRUE
19SI112,2019,SIAL,Y,third,5,2019-06-15T00:00:00Z,2019-06-20T00:00:00Z,TRUE
19SI112,2019,SIAL,Y,fourth,5,2019-06-20T00:00:00Z,2019-06-25T00:00:00Z,TRUE
19SI112,2019,SIAL,Y,fifth,7,2019-06-25T00:00:00Z,2019-07-02T00:00:00Z,TRUE
19SI112,2019,SIAL,Y,pupa,321,2019-07-02T00:00:00Z,2020-05-18T00:00:00Z,TRUE
19SI113,2019,SIAL,Y,first,6,2019-06-01T00:00:00Z,2019-06-07T00:00:00Z,TRUE
19SI113,2019,SIAL,Y,second,10,2019-06-07T00:00:00Z,2019-06-17T00:00:00Z,TRUE
19SI113,2019,SIAL,Y,third,3,2019-06-17T00:00:00Z,2019-06-20T00:00:00Z,TRUE
19SI113,2019,SIAL,Y,fourth,7,2019-06-20T00:00:00Z,2019-06-27T00:00:00Z,TRUE
19SI113,2019,SIAL,Y,fifth,5,2019-06-27T00:00:00Z,2019-07-02T00:00:00Z,TRUE
19SI113,2019,SIAL,Y,pupa,320,2019-07-02T00:00:00Z,2020-05-17T00:00:00Z,TRUE
19SI114,2019,SIAL,Y,first,8,2019-06-04T00:00:00Z,2019-06-12T00:00:00Z,TRUE
19SI114,2019,SIAL,Y,second,3,2019-06-12T00:00:00Z,2019-06-15T00:00:00Z,TRUE
19SI114,2019,SIAL,Y,third,4,2019-06-15T00:00:00Z,2019-06-19T00:00:00Z,TRUE
19SI114,2019,SIAL,Y,fourth,6,2019-06-19T00:00:00Z,2019-06-25T00:00:00Z,TRUE
19SI114,2019,SIAL,Y,fifth,6,2019-06-25T00:00:00Z,2019-07-01T00:00:00Z,TRUE
19SI114,2019,SIAL,Y,pupa,335,2019-07-01T00:00:00Z,2020-05-31T00:00:00Z,TRUE
19SI115,2019,SIAL,Y,first,6,2019-06-02T00:00:00Z,2019-06-08T00:00:00Z,TRUE
19SI115,2019,SIAL,Y,second,9,2019-06-08T00:00:00Z,2019-06-17T00:00:00Z,TRUE
19SI115,2019,SIAL,Y,third,6,2019-06-17T00:00:00Z,2019-06-23T00:00:00Z,TRUE
19SI115,2019,SIAL,Y,fourth,3,2019-06-23T00:00:00Z,2019-06-26T00:00:00Z,TRUE
19SI115,2019,SIAL,Y,fifth,5,2019-06-26T00:00:00Z,2019-07-01T00:00:00Z,TRUE
19SI115,2019,SIAL,Y,pupa,313,2019-07-01T00:00:00Z,2020-05-09T00:00:00Z,TRUE
19SI116,2019,SIAL,N,first,8,2019-06-14T00:00:00Z,2019-06-22T00:00:00Z,TRUE
19SI116,2019,SIAL,N,second,3,2019-06-22T00:00:00Z,2019-06-25T00:00:00Z,TRUE
19SI116,2019,SIAL,N,third,5,2019-06-25T00:00:00Z,2019-06-30T00:00:00Z,TRUE
19SI116,2019,SIAL,N,fourth,3,2019-06-30T00:00:00Z,2019-07-03T00:00:00Z,TRUE
19SI116,2019,SIAL,N,fifth,NA,2019-07-03T00:00:00Z,NA,FALSE
19SI117,2019,SIAL,N,first,NA,2019-06-15T00:00:00Z,NA,FALSE
19SI119,2019,SIAL,Y,first,7,2019-06-18T00:00:00Z,2019-06-25T00:00:00Z,TRUE
19SI119,2019,SIAL,Y,second,3,2019-06-25T00:00:00Z,2019-06-28T00:00:00Z,TRUE
19SI119,2019,SIAL,Y,third,4,2019-06-28T00:00:00Z,2019-07-02T00:00:00Z,TRUE
19SI119,2019,SIAL,Y,fourth,6,2019-07-02T00:00:00Z,2019-07-08T00:00:00Z,TRUE
19SI119,2019,SIAL,Y,fifth,8,2019-07-08T00:00:00Z,2019-07-16T00:00:00Z,TRUE
19SI119,2019,SIAL,Y,pupa,320,2019-07-16T00:00:00Z,2020-05-31T00:00:00Z,TRUE
19SI122,2019,SIAL,N,first,7,2019-06-18T00:00:00Z,2019-06-25T00:00:00Z,TRUE
19SI122,2019,SIAL,N,second,5,2019-06-25T00:00:00Z,2019-06-30T00:00:00Z,TRUE
19SI122,2019,SIAL,N,third,5,2019-06-30T00:00:00Z,2019-07-05T00:00:00Z,TRUE
19SI122,2019,SIAL,N,fourth,1,2019-07-05T00:00:00Z,2019-07-06T00:00:00Z,TRUE
19SI122,2019,SIAL,N,fifth,NA,2019-07-06T00:00:00Z,NA,FALSE
19SI123,2019,SIAL,Y,first,8,2019-06-18T00:00:00Z,2019-06-26T00:00:00Z,TRUE
19SI123,2019,SIAL,Y,second,4,2019-06-26T00:00:00Z,2019-06-30T00:00:00Z,TRUE
19SI123,2019,SIAL,Y,third,3,2019-06-30T00:00:00Z,2019-07-03T00:00:00Z,TRUE
19SI123,2019,SIAL,Y,fourth,5,2019-07-03T00:00:00Z,2019-07-08T00:00:00Z,TRUE
19SI123,2019,SIAL,Y,fifth,8,2019-07-08T00:00:00Z,2019-07-16T00:00:00Z,TRUE
19SI123,2019,SIAL,Y,pupa,311,2019-07-16T00:00:00Z,2020-05-22T00:00:00Z,TRUE
19SI124,2019,SIAL,N,first,9,2019-06-14T00:00:00Z,2019-06-23T00:00:00Z,TRUE
19SI124,2019,SIAL,N,second,4,2019-06-23T00:00:00Z,2019-06-27T00:00:00Z,TRUE
19SI124,2019,SIAL,N,third,NA,2019-06-27T00:00:00Z,NA,FALSE
19SI125,2019,SIAL,Y,first,6,2019-06-22T00:00:00Z,2019-06-28T00:00:00Z,TRUE
19SI125,2019,SIAL,Y,second,5,2019-06-28T00:00:00Z,2019-07-03T00:00:00Z,TRUE
19SI125,2019,SIAL,Y,third,4,2019-07-03T00:00:00Z,2019-07-07T00:00:00Z,TRUE
19SI125,2019,SIAL,Y,fourth,4,2019-07-07T00:00:00Z,2019-07-11T00:00:00Z,TRUE
19SI125,2019,SIAL,Y,fifth,9,2019-07-11T00:00:00Z,2019-07-20T00:00:00Z,TRUE
19SI126,2019,SIAL,N,first,NA,2019-06-22T00:00:00Z,NA,FALSE
19SI127,2019,SIAL,Y,first,6,2019-06-22T00:00:00Z,2019-06-28T00:00:00Z,TRUE
19SI127,2019,SIAL,Y,second,5,2019-06-28T00:00:00Z,2019-07-03T00:00:00Z,TRUE
19SI127,2019,SIAL,Y,third,3,2019-07-03T00:00:00Z,2019-07-06T00:00:00Z,TRUE
19SI127,2019,SIAL,Y,fourth,4,2019-07-06T00:00:00Z,2019-07-10T00:00:00Z,TRUE
19SI127,2019,SIAL,Y,fifth,9,2019-07-10T00:00:00Z,2019-07-19T00:00:00Z,TRUE
19SI127,2019,SIAL,Y,pupa,305,2019-07-19T00:00:00Z,2020-05-19T00:00:00Z,TRUE
19SI128,2019,SIAL,Y,first,8,2019-06-23T00:00:00Z,2019-07-01T00:00:00Z,TRUE
19SI128,2019,SIAL,Y,second,7,2019-07-01T00:00:00Z,2019-07-08T00:00:00Z,TRUE
19SI128,2019,SIAL,Y,third,6,2019-07-08T00:00:00Z,2019-07-14T00:00:00Z,TRUE
19SI128,2019,SIAL,Y,fourth,3,2019-07-14T00:00:00Z,2019-07-17T00:00:00Z,TRUE
19SI128,2019,SIAL,Y,fifth,7,2019-07-17T00:00:00Z,2019-07-24T00:00:00Z,TRUE
19SI129,2019,SIAL,Y,first,10,2019-06-22T00:00:00Z,2019-07-02T00:00:00Z,TRUE
19SI129,2019,SIAL,Y,second,3,2019-07-02T00:00:00Z,2019-07-05T00:00:00Z,TRUE
19SI129,2019,SIAL,Y,third,4,2019-07-05T00:00:00Z,2019-07-09T00:00:00Z,TRUE
19SI129,2019,SIAL,Y,fourth,2,2019-07-09T00:00:00Z,2019-07-11T00:00:00Z,TRUE
19SI129,2019,SIAL,Y,fifth,10,2019-07-11T00:00:00Z,2019-07-21T00:00:00Z,TRUE
19SI129,2019,SIAL,Y,pupa,333,2019-07-21T00:00:00Z,2020-06-18T00:00:00Z,TRUE
19SI130,2019,SIAL,Y,first,7,2019-06-24T00:00:00Z,2019-07-01T00:00:00Z,TRUE
19SI130,2019,SIAL,Y,second,4,2019-07-01T00:00:00Z,2019-07-05T00:00:00Z,TRUE
19SI130,2019,SIAL,Y,third,6,2019-07-05T00:00:00Z,2019-07-11T00:00:00Z,TRUE
19SI130,2019,SIAL,Y,fourth,3,2019-07-11T00:00:00Z,2019-07-14T00:00:00Z,TRUE
19SI130,2019,SIAL,Y,fifth,7,2019-07-14T00:00:00Z,2019-07-21T00:00:00Z,TRUE
19SI130,2019,SIAL,Y,pupa,298,2019-07-21T00:00:00Z,2020-05-14T00:00:00Z,TRUE
19SI131,2019,SIAL,Y,first,7,2019-06-24T00:00:00Z,2019-07-01T00:00:00Z,TRUE
19SI131,2019,SIAL,Y,second,4,2019-07-01T00:00:00Z,2019-07-05T00:00:00Z,TRUE
19SI131,2019,SIAL,Y,third,5,2019-07-05T00:00:00Z,2019-07-10T00:00:00Z,TRUE
19SI131,2019,SIAL,Y,fourth,4,2019-07-10T00:00:00Z,2019-07-14T00:00:00Z,TRUE
19SI131,2019,SIAL,Y,fifth,7,2019-07-14T00:00:00Z,2019-07-21T00:00:00Z,TRUE
19SI131,2019,SIAL,Y,pupa,300,2019-07-21T00:00:00Z,2020-05-16T00:00:00Z,TRUE
19SI134,2019,SIAL,Y,first,5,2019-06-26T00:00:00Z,2019-07-01T00:00:00Z,TRUE
19SI134,2019,SIAL,Y,second,9,2019-07-01T00:00:00Z,2019-07-10T00:00:00Z,TRUE
19SI134,2019,SIAL,Y,third,2,2019-07-10T00:00:00Z,2019-07-12T00:00:00Z,TRUE
19SI134,2019,SIAL,Y,fourth,5,2019-07-12T00:00:00Z,2019-07-17T00:00:00Z,TRUE
19SI134,2019,SIAL,Y,fifth,8,2019-07-17T00:00:00Z,2019-07-25T00:00:00Z,TRUE
19SI134,2019,SIAL,Y,pupa,313,2019-07-25T00:00:00Z,2020-06-02T00:00:00Z,TRUE
19SI135,2019,SIAL,Y,first,8,2019-06-23T00:00:00Z,2019-07-01T00:00:00Z,TRUE
19SI135,2019,SIAL,Y,second,11,2019-07-01T00:00:00Z,2019-07-12T00:00:00Z,TRUE
19SI135,2019,SIAL,Y,third,8,2019-07-12T00:00:00Z,2019-07-20T00:00:00Z,TRUE
19SI135,2019,SIAL,Y,fourth,3,2019-07-20T00:00:00Z,2019-07-23T00:00:00Z,TRUE
19SI135,2019,SIAL,Y,fifth,8,2019-07-23T00:00:00Z,2019-07-31T00:00:00Z,TRUE
19SI136,2019,SIAL,Y,first,5,2019-06-23T00:00:00Z,2019-06-28T00:00:00Z,TRUE
19SI136,2019,SIAL,Y,second,5,2019-06-28T00:00:00Z,2019-07-03T00:00:00Z,TRUE
19SI136,2019,SIAL,Y,third,3,2019-07-03T00:00:00Z,2019-07-06T00:00:00Z,TRUE
19SI136,2019,SIAL,Y,fourth,5,2019-07-06T00:00:00Z,2019-07-11T00:00:00Z,TRUE
19SI136,2019,SIAL,Y,fifth,8,2019-07-11T00:00:00Z,2019-07-19T00:00:00Z,TRUE
19SI136,2019,SIAL,Y,pupa,321,2019-07-19T00:00:00Z,2020-06-04T00:00:00Z,TRUE
19SI137,2019,SIAL,Y,first,8,2019-06-23T00:00:00Z,2019-07-01T00:00:00Z,TRUE
19SI137,2019,SIAL,Y,second,2,2019-07-01T00:00:00Z,2019-07-03T00:00:00Z,TRUE
19SI137,2019,SIAL,Y,third,3,2019-07-03T00:00:00Z,2019-07-06T00:00:00Z,TRUE
19SI137,2019,SIAL,Y,fourth,7,2019-07-06T00:00:00Z,2019-07-13T00:00:00Z,TRUE
19SI137,2019,SIAL,Y,fifth,7,2019-07-13T00:00:00Z,2019-07-20T00:00:00Z,TRUE
19SI137,2019,SIAL,Y,pupa,326,2019-07-20T00:00:00Z,2020-06-10T00:00:00Z,TRUE
19SI138,2019,SIAL,Y,first,6,2019-06-25T00:00:00Z,2019-07-01T00:00:00Z,TRUE
19SI138,2019,SIAL,Y,second,5,2019-07-01T00:00:00Z,2019-07-06T00:00:00Z,TRUE
19SI138,2019,SIAL,Y,third,5,2019-07-06T00:00:00Z,2019-07-11T00:00:00Z,TRUE
19SI138,2019,SIAL,Y,fourth,2,2019-07-11T00:00:00Z,2019-07-13T00:00:00Z,TRUE
19SI138,2019,SIAL,Y,fifth,10,2019-07-13T00:00:00Z,2019-07-23T00:00:00Z,TRUE
19SI138,2019,SIAL,Y,pupa,311,2019-07-23T00:00:00Z,2020-05-29T00:00:00Z,TRUE
19SI139,2019,SIAL,Y,first,8,2019-06-23T00:00:00Z,2019-07-01T00:00:00Z,TRUE
19SI139,2019,SIAL,Y,second,5,2019-07-01T00:00:00Z,2019-07-06T00:00:00Z,TRUE
19SI139,2019,SIAL,Y,third,4,2019-07-06T00:00:00Z,2019-07-10T00:00:00Z,TRUE
19SI139,2019,SIAL,Y,fourth,4,2019-07-10T00:00:00Z,2019-07-14T00:00:00Z,TRUE
19SI139,2019,SIAL,Y,fifth,7,2019-07-14T00:00:00Z,2019-07-21T00:00:00Z,TRUE
19SI139,2019,SIAL,Y,pupa,313,2019-07-21T00:00:00Z,2020-05-29T00:00:00Z,TRUE
19SI140,2019,SIAL,Y,first,9,2019-06-22T00:00:00Z,2019-07-01T00:00:00Z,TRUE
19SI140,2019,SIAL,Y,second,4,2019-07-01T00:00:00Z,2019-07-05T00:00:00Z,TRUE
19SI140,2019,SIAL,Y,third,6,2019-07-05T00:00:00Z,2019-07-11T00:00:00Z,TRUE
19SI140,2019,SIAL,Y,fourth,3,2019-07-11T00:00:00Z,2019-07-14T00:00:00Z,TRUE
19SI140,2019,SIAL,Y,fifth,7,2019-07-14T00:00:00Z,2019-07-21T00:00:00Z,TRUE
19SI140,2019,SIAL,Y,pupa,340,2019-07-21T00:00:00Z,2020-06-25T00:00:00Z,TRUE
19SI141,2019,SIAL,Y,first,5,2019-06-26T00:00:00Z,2019-07-01T00:00:00Z,TRUE
19SI141,2019,SIAL,Y,second,8,2019-07-01T00:00:00Z,2019-07-09T00:00:00Z,TRUE
19SI141,2019,SIAL,Y,third,4,2019-07-09T00:00:00Z,2019-07-13T00:00:00Z,TRUE
19SI141,2019,SIAL,Y,fourth,4,2019-07-13T00:00:00Z,2019-07-17T00:00:00Z,TRUE
19SI141,2019,SIAL,Y,fifth,8,2019-07-17T00:00:00Z,2019-07-25T00:00:00Z,TRUE
19SI141,2019,SIAL,Y,pupa,318,2019-07-25T00:00:00Z,2020-06-07T00:00:00Z,TRUE
19SI142,2019,SIAL,N,first,NA,2019-06-25T00:00:00Z,NA,FALSE
19SI143,2019,SIAL,Y,first,6,2019-06-22T00:00:00Z,2019-06-28T00:00:00Z,TRUE
19SI143,2019,SIAL,Y,second,5,2019-06-28T00:00:00Z,2019-07-03T00:00:00Z,TRUE
19SI143,2019,SIAL,Y,third,7,2019-07-03T00:00:00Z,2019-07-10T00:00:00Z,TRUE
19SI143,2019,SIAL,Y,fourth,4,2019-07-10T00:00:00Z,2019-07-14T00:00:00Z,TRUE
19SI143,2019,SIAL,Y,fifth,7,2019-07-14T00:00:00Z,2019-07-21T00:00:00Z,TRUE
19SI143,2019,SIAL,Y,pupa,308,2019-07-21T00:00:00Z,2020-05-24T00:00:00Z,TRUE
19SI144,2019,SIAL,Y,first,7,2019-06-23T00:00:00Z,2019-06-30T00:00:00Z,TRUE
19SI144,2019,SIAL,Y,second,3,2019-06-30T00:00:00Z,2019-07-03T00:00:00Z,TRUE
19SI144,2019,SIAL,Y,third,7,2019-07-03T00:00:00Z,2019-07-10T00:00:00Z,TRUE
19SI144,2019,SIAL,Y,fourth,3,2019-07-10T00:00:00Z,2019-07-13T00:00:00Z,TRUE
19SI144,2019,SIAL,Y,fifth,8,2019-07-13T00:00:00Z,2019-07-21T00:00:00Z,TRUE
19SI144,2019,SIAL,Y,pupa,312,2019-07-21T00:00:00Z,2020-05-28T00:00:00Z,TRUE
19SI146,2019,SIAL,Y,second,10,2019-07-03T00:00:00Z,2019-07-13T00:00:00Z,TRUE
19SI146,2019,SIAL,Y,third,4,2019-07-13T00:00:00Z,2019-07-17T00:00:00Z,TRUE
19SI146,2019,SIAL,Y,fourth,4,2019-07-17T00:00:00Z,2019-07-21T00:00:00Z,TRUE
19SI146,2019,SIAL,Y,fifth,6,2019-07-21T00:00:00Z,2019-07-27T00:00:00Z,TRUE
19SI147,2019,SIAL,Y,second,3,2019-07-05T00:00:00Z,2019-07-08T00:00:00Z,TRUE
19SI147,2019,SIAL,Y,third,7,2019-07-08T00:00:00Z,2019-07-15T00:00:00Z,TRUE
19SI147,2019,SIAL,Y,fourth,2,2019-07-15T00:00:00Z,2019-07-17T00:00:00Z,TRUE
19SI147,2019,SIAL,Y,fifth,6,2019-07-17T00:00:00Z,2019-07-23T00:00:00Z,TRUE
19SI147,2019,SIAL,Y,pupa,287,2019-07-23T00:00:00Z,2020-05-05T00:00:00Z,TRUE
19SI148,2019,SIAL,Y,third,12,2019-06-29T00:00:00Z,2019-07-11T00:00:00Z,TRUE
19SI148,2019,SIAL,Y,fourth,2,2019-07-11T00:00:00Z,2019-07-13T00:00:00Z,TRUE
19SI148,2019,SIAL,Y,fifth,4,2019-07-13T00:00:00Z,2019-07-17T00:00:00Z,TRUE
19SI148,2019,SIAL,Y,pupa,300,2019-07-17T00:00:00Z,2020-05-12T00:00:00Z,TRUE
19SI149,2019,SIAL,Y,second,3,2019-06-30T00:00:00Z,2019-07-03T00:00:00Z,TRUE
19SI149,2019,SIAL,Y,third,2,2019-07-03T00:00:00Z,2019-07-05T00:00:00Z,TRUE
19SI149,2019,SIAL,Y,fourth,5,2019-07-05T00:00:00Z,2019-07-10T00:00:00Z,TRUE
19SI149,2019,SIAL,Y,fifth,8,2019-07-10T00:00:00Z,2019-07-18T00:00:00Z,TRUE
19SI149,2019,SIAL,Y,pupa,306,2019-07-18T00:00:00Z,2020-05-19T00:00:00Z,TRUE
19SI150,2019,SIAL,N,second,4,2019-06-27T00:00:00Z,2019-07-01T00:00:00Z,TRUE
19SI150,2019,SIAL,N,third,9,2019-07-01T00:00:00Z,2019-07-10T00:00:00Z,TRUE
19SI150,2019,SIAL,N,fourth,4,2019-07-10T00:00:00Z,2019-07-14T00:00:00Z,TRUE
19SI150,2019,SIAL,N,fifth,NA,2019-07-14T00:00:00Z,NA,FALSE
19SI151,2019,SIAL,Y,second,6,2019-06-30T00:00:00Z,2019-07-06T00:00:00Z,TRUE
19SI151,2019,SIAL,Y,third,7,2019-07-06T00:00:00Z,2019-07-13T00:00:00Z,TRUE
19SI151,2019,SIAL,Y,fourth,2,2019-07-13T00:00:00Z,2019-07-15T00:00:00Z,TRUE
19SI151,2019,SIAL,Y,fifth,8,2019-07-15T00:00:00Z,2019-07-23T00:00:00Z,TRUE
19SI152,2019,SIAL,Y,second,4,2019-06-30T00:00:00Z,2019-07-04T00:00:00Z,TRUE
19SI152,2019,SIAL,Y,third,7,2019-07-04T00:00:00Z,2019-07-11T00:00:00Z,TRUE
19SI152,2019,SIAL,Y,fourth,2,2019-07-11T00:00:00Z,2019-07-13T00:00:00Z,TRUE
19SI152,2019,SIAL,Y,fifth,8,2019-07-13T00:00:00Z,2019-07-21T00:00:00Z,TRUE
19SI152,2019,SIAL,Y,pupa,298,2019-07-21T00:00:00Z,2020-05-14T00:00:00Z,TRUE
19SI153,2019,SIAL,N,second,NA,2019-06-27T00:00:00Z,NA,FALSE
19SI154,2019,SIAL,Y,second,3,2019-06-27T00:00:00Z,2019-06-30T00:00:00Z,TRUE
19SI154,2019,SIAL,Y,third,5,2019-06-30T00:00:00Z,2019-07-05T00:00:00Z,TRUE
19SI154,2019,SIAL,Y,fourth,4,2019-07-05T00:00:00Z,2019-07-09T00:00:00Z,TRUE
19SI154,2019,SIAL,Y,fifth,8,2019-07-09T00:00:00Z,2019-07-17T00:00:00Z,TRUE
19SI154,2019,SIAL,Y,pupa,302,2019-07-17T00:00:00Z,2020-05-14T00:00:00Z,TRUE
19SI155,2019,SIAL,N,second,2,2019-06-30T00:00:00Z,2019-07-02T00:00:00Z,TRUE
19SI155,2019,SIAL,N,third,4,2019-07-02T00:00:00Z,2019-07-06T00:00:00Z,TRUE
19SI155,2019,SIAL,N,fourth,6,2019-07-06T00:00:00Z,2019-07-12T00:00:00Z,TRUE
19SI155,2019,SIAL,N,fifth,NA,2019-07-12T00:00:00Z,NA,FALSE
20BR001,2020,BRRA,Y,first,8,2020-05-26T00:00:00Z,2020-06-03T00:00:00Z,TRUE
20BR001,2020,BRRA,Y,second,4,2020-06-03T00:00:00Z,2020-06-07T00:00:00Z,TRUE
20BR001,2020,BRRA,Y,third,4,2020-06-07T00:00:00Z,2020-06-11T00:00:00Z,TRUE
20BR001,2020,BRRA,Y,fourth,4,2020-06-11T00:00:00Z,2020-06-15T00:00:00Z,TRUE
20BR001,2020,BRRA,Y,fifth,8,2020-06-15T00:00:00Z,2020-06-23T00:00:00Z,TRUE
20BR001,2020,BRRA,Y,pupa,310,2020-06-23T00:00:00Z,2021-04-29T00:00:00Z,TRUE
20BR002,2020,BRRA,Y,first,5,2020-05-27T00:00:00Z,2020-06-01T00:00:00Z,TRUE
20BR002,2020,BRRA,Y,second,5,2020-06-01T00:00:00Z,2020-06-06T00:00:00Z,TRUE
20BR002,2020,BRRA,Y,third,4,2020-06-06T00:00:00Z,2020-06-10T00:00:00Z,TRUE
20BR002,2020,BRRA,Y,fourth,5,2020-06-10T00:00:00Z,2020-06-15T00:00:00Z,TRUE
20BR002,2020,BRRA,Y,fifth,10,2020-06-15T00:00:00Z,2020-06-25T00:00:00Z,TRUE
20BR002,2020,BRRA,Y,pupa,337,2020-06-25T00:00:00Z,2021-05-28T00:00:00Z,TRUE
20BR003,2020,BRRA,Y,first,5,2020-05-26T00:00:00Z,2020-05-31T00:00:00Z,TRUE
20BR003,2020,BRRA,Y,second,4,2020-05-31T00:00:00Z,2020-06-04T00:00:00Z,TRUE
20BR003,2020,BRRA,Y,third,5,2020-06-04T00:00:00Z,2020-06-09T00:00:00Z,TRUE
20BR003,2020,BRRA,Y,fourth,4,2020-06-09T00:00:00Z,2020-06-13T00:00:00Z,TRUE
20BR003,2020,BRRA,Y,fifth,9,2020-06-13T00:00:00Z,2020-06-22T00:00:00Z,TRUE
20BR003,2020,BRRA,Y,pupa,335,2020-06-22T00:00:00Z,2021-05-23T00:00:00Z,TRUE
20BR004,2020,BRRA,Y,first,7,2020-05-24T00:00:00Z,2020-05-31T00:00:00Z,TRUE
20BR004,2020,BRRA,Y,second,4,2020-05-31T00:00:00Z,2020-06-04T00:00:00Z,TRUE
20BR004,2020,BRRA,Y,third,4,2020-06-04T00:00:00Z,2020-06-08T00:00:00Z,TRUE
20BR004,2020,BRRA,Y,fourth,5,2020-06-08T00:00:00Z,2020-06-13T00:00:00Z,TRUE
20BR004,2020,BRRA,Y,fifth,9,2020-06-13T00:00:00Z,2020-06-22T00:00:00Z,TRUE
20BR004,2020,BRRA,Y,pupa,312,2020-06-22T00:00:00Z,2021-04-30T00:00:00Z,TRUE
20BR005,2020,BRRA,Y,first,7,2020-05-27T00:00:00Z,2020-06-03T00:00:00Z,TRUE
