imb_id,collection_stage,overall_survival,stage_at_death,stage,duration,start,end,survival,degree_days,collection_day
18SI101,egg,Y,NA,pupa,314,23,337,TRUE,618.2782266836971,2018-06-22T00:00:00Z
18SI102,third,Y,NA,fourth,5,0,5,TRUE,27.54186507936508,2018-06-24T00:00:00Z
18SI102,third,Y,NA,fifth,8,5,13,TRUE,54.33538961038961,2018-06-24T00:00:00Z
18SI102,third,Y,NA,pupa,312,13,325,TRUE,642.5619595005878,2018-06-24T00:00:00Z
18SI103,egg,N,second,first,8,0,8,TRUE,44.98043650793651,2018-06-21T00:00:00Z
18SI103,egg,N,second,death,4,8,12,FALSE,23.268127705627705,2018-06-21T00:00:00Z
18SI104,first,Y,NA,second,4,0,4,TRUE,23.561309523809527,2018-06-25T00:00:00Z
18SI104,first,Y,NA,third,4,4,8,TRUE,23.268127705627705,2018-06-25T00:00:00Z
18SI104,first,Y,NA,fourth,4,8,12,TRUE,35.2672619047619,2018-06-25T00:00:00Z
18SI104,first,Y,NA,fifth,8,12,20,TRUE,71.52559523809524,2018-06-25T00:00:00Z
18SI104,first,Y,NA,pupa,330,20,350,TRUE,694.252212697683,2018-06-25T00:00:00Z
18SI105,second,Y,NA,third,6,0,6,TRUE,39.6181277056277,2018-06-29T00:00:00Z
18SI105,second,Y,NA,fourth,4,6,10,TRUE,37.625595238095244,2018-06-29T00:00:00Z
18SI105,second,Y,NA,fifth,7,10,17,TRUE,67.01249999999999,2018-06-29T00:00:00Z
18SI105,second,Y,NA,pupa,309,17,326,TRUE,592.0275980287263,2018-06-29T00:00:00Z
18SI106,first,Y,NA,second,6,0,6,TRUE,39.6181277056277,2018-06-29T00:00:00Z
18SI106,first,Y,NA,third,2,6,8,TRUE,24.22142857142857,2018-06-29T00:00:00Z
18SI106,first,Y,NA,fourth,4,8,12,TRUE,35.054761904761904,2018-06-29T00:00:00Z
18SI106,first,Y,NA,fifth,6,12,18,TRUE,61.670833333333334,2018-06-29T00:00:00Z
18SI106,first,Y,NA,pupa,331,18,349,TRUE,700.0313793643497,2018-06-29T00:00:00Z
18SI107,egg,Y,NA,first,4,0,4,TRUE,23.53479437229437,2018-06-28T00:00:00Z
18SI107,egg,Y,NA,second,5,4,9,TRUE,40.5172619047619,2018-06-28T00:00:00Z
18SI107,egg,Y,NA,third,3,9,12,TRUE,27.98809523809524,2018-06-28T00:00:00Z
18SI107,egg,Y,NA,fourth,4,12,16,TRUE,39.724999999999994,2018-06-28T00:00:00Z
18SI107,egg,Y,NA,fifth,8,16,24,TRUE,71.78690476190476,2018-06-28T00:00:00Z
18SI107,egg,Y,NA,pupa,293,24,317,TRUE,517.8610595940427,2018-06-28T00:00:00Z
18SI108,second,Y,NA,third,7,0,7,TRUE,49.97824675324675,2018-06-30T00:00:00Z
18SI108,second,Y,NA,fourth,2,7,9,TRUE,20.85059523809524,2018-06-30T00:00:00Z
18SI108,second,Y,NA,fifth,6,9,15,TRUE,57.041666666666664,2018-06-30T00:00:00Z
18SI108,second,Y,NA,pupa,318,15,333,TRUE,634.3133781988486,2018-06-30T00:00:00Z
18SI109,first,Y,NA,second,5,0,5,TRUE,35.260984848484846,2018-06-30T00:00:00Z
18SI109,first,Y,NA,third,2,5,7,TRUE,24.22142857142857,2018-06-30T00:00:00Z
18SI109,first,Y,NA,fourth,4,7,11,TRUE,35.054761904761904,2018-06-30T00:00:00Z
18SI109,first,Y,NA,fifth,6,11,17,TRUE,61.670833333333334,2018-06-30T00:00:00Z
18SI109,first,Y,NA,pupa,325,17,342,TRUE,652.6428793643497,2018-06-30T00:00:00Z
18SI110,first,Y,NA,second,5,0,5,TRUE,27.734794372294374,2018-06-28T00:00:00Z
18SI110,first,Y,NA,third,3,5,8,TRUE,27.82083333333333,2018-06-28T00:00:00Z
18SI110,first,Y,NA,fourth,5,8,13,TRUE,42.32559523809524,2018-06-28T00:00:00Z
18SI110,first,Y,NA,fifth,7,13,20,TRUE,69.02440476190476,2018-06-28T00:00:00Z
18SI110,first,Y,NA,pupa,306,20,326,TRUE,571.881764695393,2018-06-28T00:00:00Z
18SI111,first,Y,NA,second,3,0,3,TRUE,19.068127705627706,2018-06-29T00:00:00Z
18SI111,first,Y,NA,third,2,3,5,TRUE,16.29583333333333,2018-06-29T00:00:00Z
18SI111,first,Y,NA,fourth,4,5,9,TRUE,38.1047619047619,2018-06-29T00:00:00Z
18SI111,first,Y,NA,fifth,7,9,16,TRUE,64.07916666666667,2018-06-29T00:00:00Z
18SI111,first,Y,NA,pupa,318,16,334,TRUE,634.3133781988486,2018-06-29T00:00:00Z
18SI112,first,Y,NA,second,4,0,4,TRUE,23.268127705627705,2018-06-29T00:00:00Z
18SI112,first,Y,NA,third,4,4,8,TRUE,35.2672619047619,2018-06-29T00:00:00Z
18SI112,first,Y,NA,fourth,4,8,12,TRUE,35.054761904761904,2018-06-29T00:00:00Z
18SI112,first,Y,NA,fifth,6,12,18,TRUE,61.670833333333334,2018-06-29T00:00:00Z
18SI112,first,Y,NA,pupa,301,18,319,TRUE,557.4501463137746,2018-06-29T00:00:00Z
18SI113,third,Y,NA,fourth,5,0,5,TRUE,27.734794372294374,2018-06-28T00:00:00Z
18SI113,third,Y,NA,fifth,8,5,13,TRUE,62.87559523809524,2018-06-28T00:00:00Z
18SI113,third,Y,NA,pupa,316,13,329,TRUE,645.094264695393,2018-06-28T00:00:00Z
18SI114,second,Y,NA,third,5,0,5,TRUE,27.734794372294374,2018-06-28T00:00:00Z
18SI114,second,Y,NA,fourth,4,5,9,TRUE,35.2672619047619,2018-06-28T00:00:00Z
18SI114,second,Y,NA,fifth,8,9,17,TRUE,71.52559523809524,2018-06-28T00:00:00Z
18SI114,second,Y,NA,pupa,316,17,333,TRUE,625.1734647789351,2018-06-28T00:00:00Z
18SI115,second,Y,NA,third,5,0,5,TRUE,38.349999999999994,2018-07-01T00:00:00Z
18SI115,second,Y,NA,fourth,2,5,7,TRUE,21.754761904761907,2018-07-01T00:00:00Z
18SI115,second,Y,NA,fifth,7,7,14,TRUE,64.07916666666667,2018-07-01T00:00:00Z
18SI115,second,Y,NA,pupa,314,14,328,TRUE,618.2782266836971,2018-07-01T00:00:00Z
18SI116,first,Y,NA,second,5,0,5,TRUE,27.734794372294374,2018-06-28T00:00:00Z
18SI116,first,Y,NA,third,3,5,8,TRUE,27.82083333333333,2018-06-28T00:00:00Z
18SI116,first,Y,NA,fourth,4,8,12,TRUE,35.25892857142857,2018-06-28T00:00:00Z
18SI116,first,Y,NA,fifth,6,12,18,TRUE,60.64583333333333,2018-06-28T00:00:00Z
18SI116,first,Y,NA,pupa,315,18,333,TRUE,614.2234647789352,2018-06-28T00:00:00Z
18SI117,first,Y,NA,second,4,0,4,TRUE,23.53479437229437,2018-06-28T00:00:00Z
18SI117,first,Y,NA,third,3,4,7,TRUE,25.799999999999997,2018-06-28T00:00:00Z
18SI117,first,Y,NA,fourth,4,7,11,TRUE,37.625595238095244,2018-06-28T00:00:00Z
18SI117,first,Y,NA,fifth,6,11,17,TRUE,57.041666666666664,2018-06-28T00:00:00Z
18SI117,first,Y,NA,pupa,318,17,335,TRUE,634.3133781988486,2018-06-28T00:00:00Z
18SI118,first,Y,NA,second,4,0,4,TRUE,23.268127705627705,2018-06-29T00:00:00Z
18SI118,first,Y,NA,third,3,4,7,TRUE,27.82083333333333,2018-06-29T00:00:00Z
18SI118,first,Y,NA,fourth,4,7,11,TRUE,35.25892857142857,2018-06-29T00:00:00Z
18SI118,first,Y,NA,fifth,7,11,18,TRUE,68.80833333333334,2018-06-29T00:00:00Z
18SI118,first,Y,NA,pupa,298,18,316,TRUE,552.1396310226141,2018-06-29T00:00:00Z
18SI119,third,Y,NA,fourth,6,0,6,TRUE,39.6181277056277,2018-06-29T00:00:00Z
18SI119,third,Y,NA,fifth,6,6,12,TRUE,51.82976190476191,2018-06-29T00:00:00Z
18SI119,third,Y,NA,pupa,303,12,315,TRUE,601.7553717633549,2018-06-29T00:00:00Z
18SI120,first,Y,NA,second,5,0,5,TRUE,35.260984848484846,2018-06-30T00:00:00Z
18SI120,first,Y,NA,third,2,5,7,TRUE,24.22142857142857,2018-06-30T00:00:00Z
18SI120,first,Y,NA,fourth,4,7,11,TRUE,35.054761904761904,2018-06-30T00:00:00Z
18SI120,first,Y,NA,fifth,6,11,17,TRUE,61.670833333333334,2018-06-30T00:00:00Z
18SI120,first,Y,NA,pupa,311,17,328,TRUE,594.459615572586,2018-06-30T00:00:00Z
18SI121,second,Y,NA,third,5,0,5,TRUE,35.260984848484846,2018-06-30T00:00:00Z
18SI121,second,Y,NA,fourth,3,5,8,TRUE,31.258928571428573,2018-06-30T00:00:00Z
18SI121,second,Y,NA,fifth,7,8,15,TRUE,64.07916666666667,2018-06-30T00:00:00Z
18SI121,second,Y,NA,pupa,323,15,338,TRUE,657.9573024412729,2018-06-30T00:00:00Z
18SI122,first,Y,NA,second,5,0,5,TRUE,27.734794372294374,2018-06-28T00:00:00Z
18SI122,first,Y,NA,third,3,5,8,TRUE,27.82083333333333,2018-06-28T00:00:00Z
18SI122,first,Y,NA,fourth,5,8,13,TRUE,42.32559523809524,2018-06-28T00:00:00Z
18SI122,first,Y,NA,fifth,5,13,18,TRUE,53.508333333333326,2018-06-28T00:00:00Z
18SI122,first,Y,NA,pupa,331,18,349,TRUE,702.9605460310164,2018-06-28T00:00:00Z
18SI123,second,Y,NA,third,5,0,5,TRUE,35.260984848484846,2018-06-30T00:00:00Z
18SI123,second,Y,NA,fourth,2,5,7,TRUE,24.22142857142857,2018-06-30T00:00:00Z
18SI123,second,Y,NA,fifth,8,7,15,TRUE,71.52559523809524,2018-06-30T00:00:00Z
18SI123,second,Y,NA,pupa,296,15,311,TRUE,552.0053717633549,2018-06-30T00:00:00Z
18SI124,first,Y,NA,fourth,5,0,5,TRUE,42.32559523809524,2018-07-06T00:00:00Z
18SI124,first,Y,NA,fifth,6,5,11,TRUE,61.670833333333334,2018-07-06T00:00:00Z
18SI124,first,Y,NA,pupa,303,11,314,TRUE,565.4905309291593,2018-07-06T00:00:00Z
18SI125,first,Y,NA,fourth,3,0,3,TRUE,27.608333333333334,2018-07-08T00:00:00Z
18SI125,first,Y,NA,fifth,6,3,9,TRUE,61.670833333333334,2018-07-08T00:00:00Z
18SI125,first,Y,NA,pupa,317,9,326,TRUE,619.9592115321819,2018-07-08T00:00:00Z
18SI126,third,Y,NA,fourth,3,0,3,TRUE,28.121428571428574,2018-07-06T00:00:00Z
18SI126,third,Y,NA,fifth,6,3,9,TRUE,57.041666666666664,2018-07-06T00:00:00Z
18SI126,third,Y,NA,pupa,306,9,315,TRUE,590.0863642624926,2018-07-06T00:00:00Z
18SI127,second,N,fifth,third,3,0,3,TRUE,27.98809523809524,2018-07-07T00:00:00Z
18SI127,second,N,fifth,fourth,5,3,8,TRUE,50.675,2018-07-07T00:00:00Z
18SI127,second,N,fifth,death,8,8,16,FALSE,72.19940476190476,2018-07-07T00:00:00Z
18SI128,second,N,pupa,third,3,0,3,TRUE,27.98809523809524,2018-07-07T00:00:00Z
18SI128,second,N,pupa,fourth,3,3,6,TRUE,30.945833333333333,2018-07-07T00:00:00Z
18SI128,second,N,pupa,fifth,8,6,14,TRUE,71.9952380952381,2018-07-07T00:00:00Z
18SI128,second,N,pupa,death,326,14,340,FALSE,665.3736412691117,2018-07-07T00:00:00Z
18SI129,third,Y,NA,fourth,4,0,4,TRUE,35.25892857142857,2018-07-06T00:00:00Z
18SI129,third,Y,NA,fifth,7,4,11,TRUE,68.80833333333334,2018-07-06T00:00:00Z
18SI129,third,Y,NA,pupa,311,11,322,TRUE,594.459615572586,2018-07-06T00:00:00Z
18SI132,fourth,Y,NA,fifth,8,0,8,TRUE,71.9952380952381,2018-07-13T00:00:00Z
18SI132,fourth,Y,NA,pupa,307,8,315,TRUE,566.8435441440146,2018-07-13T00:00:00Z
18AR01,egg,N,pupa,first,6,0,6,TRUE,27.248232600732603,2018-06-10T00:00:00Z
18AR01,egg,N,pupa,second,3,6,9,TRUE,33.792857142857144,2018-06-10T00:00:00Z
18AR01,egg,N,pupa,third,6,9,15,TRUE,38.2055325140809,2018-06-10T00:00:00Z
18AR01,egg,N,pupa,fourth,4,15,19,TRUE,23.561309523809527,2018-06-10T00:00:00Z
18AR01,egg,N,pupa,fifth,8,19,27,TRUE,54.33538961038961,2018-06-10T00:00:00Z
18AR01,egg,N,pupa,death,326,27,353,FALSE,694.8889734369438,2018-06-10T00:00:00Z
18AR02,egg,N,pupa,first,7,0,7,TRUE,44.375732600732604,2018-06-11T00:00:00Z
18AR02,egg,N,pupa,second,2,7,9,TRUE,21.636405529953915,2018-06-11T00:00:00Z
18AR02,egg,N,pupa,third,5,9,14,TRUE,31.762675371223757,2018-06-11T00:00:00Z
18AR02,egg,N,pupa,fourth,6,14,20,TRUE,33.022294372294375,2018-06-11T00:00:00Z
18AR02,egg,N,pupa,fifth,8,20,28,TRUE,59.20059523809524,2018-06-11T00:00:00Z
18AR02,egg,N,pupa,death,326,28,354,FALSE,692.4474691079395,2018-06-11T00:00:00Z
18AR03,egg,N,pupa,first,7,0,7,TRUE,44.375732600732604,2018-06-11T00:00:00Z
18AR03,egg,N,pupa,second,6,7,13,TRUE,43.0555325140809,2018-06-11T00:00:00Z
18AR03,egg,N,pupa,third,4,13,17,TRUE,23.184722222222224,2018-06-11T00:00:00Z
18AR03,egg,N,pupa,fourth,8,17,25,TRUE,51.355627705627704,2018-06-11T00:00:00Z
18AR03,egg,N,pupa,fifth,7,25,32,TRUE,59.06726190476191,2018-06-11T00:00:00Z
18AR03,egg,N,pupa,death,326,32,358,FALSE,677.9454434669138,2018-06-11T00:00:00Z
18AR04,egg,N,pupa,first,6,0,6,TRUE,33.975732600732606,2018-06-11T00:00:00Z
18AR04,egg,N,pupa,second,3,6,9,TRUE,31.10723886328725,2018-06-11T00:00:00Z
18AR04,egg,N,pupa,third,5,9,14,TRUE,31.762675371223757,2018-06-11T00:00:00Z
18AR04,egg,N,pupa,fourth,6,14,20,TRUE,33.022294372294375,2018-06-11T00:00:00Z
18AR04,egg,N,pupa,fifth,8,20,28,TRUE,59.20059523809524,2018-06-11T00:00:00Z
18AR04,egg,N,pupa,death,326,28,354,FALSE,692.4474691079395,2018-06-11T00:00:00Z
18AR06,egg,N,pupa,first,3,0,3,TRUE,31.10723886328725,2018-06-17T00:00:00Z
18AR06,egg,N,pupa,second,5,3,8,TRUE,31.762675371223757,2018-06-17T00:00:00Z
18AR06,egg,N,pupa,third,4,8,12,TRUE,23.561309523809527,2018-06-17T00:00:00Z
18AR06,egg,N,pupa,fourth,3,12,15,TRUE,19.068127705627706,2018-06-17T00:00:00Z
18AR06,egg,N,pupa,fifth,8,15,23,TRUE,61.05892857142857,2018-06-17T00:00:00Z
18AR06,egg,N,pupa,death,326,23,349,FALSE,689.0108024412729,2018-06-17T00:00:00Z
19BR001,egg,Y,NA,first,4,0,4,TRUE,22.806410256410256,2019-06-04T00:00:00Z
19BR001,egg,Y,NA,second,12,4,16,TRUE,88.96601406926406,2019-06-04T00:00:00Z
19BR001,egg,Y,NA,third,3,16,19,TRUE,16.542241379310344,2019-06-04T00:00:00Z
19BR001,egg,Y,NA,fourth,2,19,21,TRUE,12.252155172413794,2019-06-04T00:00:00Z
19BR001,egg,Y,NA,fifth,8,21,29,TRUE,39.94543200174106,2019-06-04T00:00:00Z
19BR001,egg,Y,NA,pupa,327,29,356,TRUE,543.749355088904,2019-06-04T00:00:00Z
19LE001,egg,Y,NA,first,7,0,7,TRUE,56.59139285714286,2019-06-09T00:00:00Z
19LE001,egg,Y,NA,second,5,7,12,TRUE,39.551621212121205,2019-06-09T00:00:00Z
19LE001,egg,Y,NA,third,6,12,18,TRUE,32.75557471264368,2019-06-09T00:00:00Z
19LE001,egg,Y,NA,fourth,4,18,22,TRUE,25.162040229885054,2019-06-09T00:00:00Z
19LE001,egg,Y,NA,fifth,8,22,30,TRUE,37.28967241131295,2019-06-09T00:00:00Z
19LE001,egg,Y,NA,pupa,309,30,339,TRUE,493.662329300084,2019-06-09T00:00:00Z
19LE002,egg,Y,NA,first,6,0,6,TRUE,50.339392857142855,2019-06-09T00:00:00Z
19LE002,egg,Y,NA,second,8,6,14,TRUE,52.67600544857441,2019-06-09T00:00:00Z
19LE002,egg,Y,NA,third,3,14,17,TRUE,16.860488505747128,2019-06-09T00:00:00Z
19LE002,egg,Y,NA,fourth,4,17,21,TRUE,25.037040229885054,2019-06-09T00:00:00Z
19LE002,egg,Y,NA,fifth,7,21,28,TRUE,35.333005744646286,2019-06-09T00:00:00Z
19LE002,egg,Y,NA,pupa,314,28,342,TRUE,507.19658217364724,2019-06-09T00:00:00Z
19LE003,first,Y,NA,second,17,0,17,TRUE,109.35992432567433,2019-06-03T00:00:00Z
19LE003,first,Y,NA,third,3,17,20,TRUE,16.542241379310344,2019-06-03T00:00:00Z
19LE003,first,Y,NA,fourth,2,20,22,TRUE,12.252155172413794,2019-06-03T00:00:00Z
19LE003,first,Y,NA,fifth,10,22,32,TRUE,48.188856319358926,2019-06-03T00:00:00Z
19LE003,first,Y,NA,pupa,310,32,342,TRUE,501.1186557270868,2019-06-03T00:00:00Z
19LE004,egg,Y,NA,first,8,0,8,TRUE,68.27751406926407,2019-06-11T00:00:00Z
19LE004,egg,Y,NA,second,3,8,11,TRUE,23.898040752351093,2019-06-11T00:00:00Z
19LE004,egg,Y,NA,third,3,11,14,TRUE,16.179741379310343,2019-06-11T00:00:00Z
19LE004,egg,Y,NA,fourth,6,14,20,TRUE,33.50370689655172,2019-06-11T00:00:00Z
19LE004,egg,Y,NA,fifth,9,20,29,TRUE,42.081980103620644,2019-06-11T00:00:00Z
19LE004,egg,Y,NA,pupa,322,29,351,TRUE,520.1472603173427,2019-06-11T00:00:00Z
19LE005,egg,Y,NA,first,6,0,6,TRUE,51.58465384615385,2019-06-07T00:00:00Z
19LE005,egg,Y,NA,second,6,6,12,TRUE,48.61918073593073,2019-06-07T00:00:00Z
19LE005,egg,Y,NA,third,4,12,16,TRUE,28.387695924764888,2019-06-07T00:00:00Z
19LE005,egg,Y,NA,fourth,2,16,18,TRUE,12.252155172413794,2019-06-07T00:00:00Z
19LE005,egg,Y,NA,fifth,8,18,26,TRUE,39.94543200174106,2019-06-07T00:00:00Z
19LE005,egg,Y,NA,pupa,312,26,338,TRUE,509.2491768188982,2019-06-07T00:00:00Z
19LE008,egg,N,second,first,7,0,7,TRUE,60.05251406926406,2019-06-12T00:00:00Z
19LE008,egg,N,second,death,4,7,11,FALSE,28.387695924764888,2019-06-12T00:00:00Z
19LE009,egg,Y,NA,first,8,0,8,TRUE,63.79139285714285,2019-06-08T00:00:00Z
19LE009,egg,Y,NA,second,7,8,15,TRUE,47.96886259143155,2019-06-08T00:00:00Z
19LE009,egg,Y,NA,third,2,15,17,TRUE,12.252155172413794,2019-06-08T00:00:00Z
19LE009,egg,Y,NA,fourth,6,17,23,TRUE,33.50370689655172,2019-06-08T00:00:00Z
19LE009,egg,Y,NA,fifth,8,23,31,TRUE,37.28967241131295,2019-06-08T00:00:00Z
19LE009,egg,Y,NA,pupa,312,31,343,TRUE,499.16922585180816,2019-06-08T00:00:00Z
19LE010,egg,Y,NA,first,8,0,8,TRUE,68.27751406926407,2019-06-11T00:00:00Z
19LE010,egg,Y,NA,second,3,8,11,TRUE,23.898040752351093,2019-06-11T00:00:00Z
19LE010,egg,Y,NA,third,3,11,14,TRUE,16.179741379310343,2019-06-11T00:00:00Z
19LE010,egg,Y,NA,fourth,6,14,20,TRUE,33.50370689655172,2019-06-11T00:00:00Z
19LE010,egg,Y,NA,fifth,9,20,29,TRUE,42.081980103620644,2019-06-11T00:00:00Z
19LE010,egg,Y,NA,pupa,302,29,331,TRUE,461.0343836346384,2019-06-11T00:00:00Z
19LE012,egg,Y,NA,first,8,0,8,TRUE,63.79139285714285,2019-06-08T00:00:00Z
19LE012,egg,Y,NA,second,8,8,16,TRUE,51.99802925809822,2019-06-08T00:00:00Z
19LE012,egg,Y,NA,third,3,16,19,TRUE,16.21333333333333,2019-06-08T00:00:00Z
19LE012,egg,Y,NA,fourth,3,19,22,TRUE,20.428706896551724,2019-06-08T00:00:00Z
19LE012,egg,Y,NA,fifth,9,22,31,TRUE,44.23550574464628,2019-06-08T00:00:00Z
19LE012,egg,Y,NA,pupa,304,31,335,TRUE,471.7302169679717,2019-06-08T00:00:00Z
19LE013,egg,Y,NA,first,4,0,4,TRUE,34.877892857142854,2019-06-12T00:00:00Z
19LE013,egg,Y,NA,second,9,4,13,TRUE,55.731362591431555,2019-06-12T00:00:00Z
19LE013,egg,Y,NA,third,6,13,19,TRUE,33.50370689655172,2019-06-12T00:00:00Z
19LE013,egg,Y,NA,fourth,4,19,23,TRUE,19.418482756140538,2019-06-12T00:00:00Z
19LE013,egg,Y,NA,fifth,7,23,30,TRUE,35.019786386583384,2019-06-12T00:00:00Z
19LE013,egg,Y,NA,pupa,327,30,357,TRUE,532.8441329259101,2019-06-12T00:00:00Z
19LE014,egg,Y,NA,first,9,0,9,TRUE,69.48305952380952,2019-06-08T00:00:00Z
19LE014,egg,Y,NA,second,5,9,14,TRUE,37.22720741901776,2019-06-08T00:00:00Z
19LE014,egg,Y,NA,third,3,14,17,TRUE,16.179741379310343,2019-06-08T00:00:00Z
19LE014,egg,Y,NA,fourth,6,17,23,TRUE,33.50370689655172,2019-06-08T00:00:00Z
19LE014,egg,Y,NA,fifth,10,23,33,TRUE,46.43715251741375,2019-06-08T00:00:00Z
19LE014,egg,Y,NA,pupa,300,33,333,TRUE,456.15361440386914,2019-06-08T00:00:00Z
19LE015,egg,N,first,death,5,0,5,FALSE,36.77372619047619,2019-06-13T00:00:00Z
19LE016,egg,Y,NA,first,6,0,6,TRUE,49.27889285714286,2019-06-10T00:00:00Z
19LE016,egg,Y,NA,second,5,6,11,TRUE,39.551621212121205,2019-06-10T00:00:00Z
19LE016,egg,Y,NA,third,4,11,15,TRUE,24.304741379310343,2019-06-10T00:00:00Z
19LE016,egg,Y,NA,fourth,2,15,17,TRUE,12.184166666666666,2019-06-10T00:00:00Z
19LE016,egg,Y,NA,fifth,10,17,27,TRUE,48.81587930786468,2019-06-10T00:00:00Z
19LE016,egg,Y,NA,pupa,309,27,336,TRUE,493.39646217869966,2019-06-10T00:00:00Z
19LE017a,egg,N,first,death,5,0,5,FALSE,43.026892857142855,2019-06-10T00:00:00Z
19LE017b,egg,N,fifth,first,5,0,5,TRUE,40.569559523809524,2019-06-12T00:00:00Z
19LE017b,egg,N,fifth,second,8,5,13,TRUE,49.47936259143155,2019-06-12T00:00:00Z
19LE017b,egg,N,fifth,third,4,13,17,TRUE,21.824540229885056,2019-06-12T00:00:00Z
19LE017b,egg,N,fifth,fourth,3,17,20,TRUE,20.413768115942027,2019-06-12T00:00:00Z
19LE017b,egg,N,fifth,death,8,20,28,FALSE,37.34864677028731,2019-06-12T00:00:00Z
19LE018,egg,Y,NA,first,5,0,5,TRUE,40.569559523809524,2019-06-12T00:00:00Z
19LE018,egg,Y,NA,second,5,5,10,TRUE,37.22720741901776,2019-06-12T00:00:00Z
19LE018,egg,Y,NA,third,3,10,13,TRUE,16.179741379310343,2019-06-12T00:00:00Z
19LE018,egg,Y,NA,fourth,2,13,15,TRUE,12.184166666666666,2019-06-12T00:00:00Z
19LE018,egg,Y,NA,fifth,11,15,26,TRUE,52.42254597453134,2019-06-12T00:00:00Z
19LE018,egg,Y,NA,pupa,314,26,340,TRUE,505.5355079030902,2019-06-12T00:00:00Z
19LE019,egg,N,second,first,6,0,6,TRUE,49.27889285714286,2019-06-10T00:00:00Z
19LE019,egg,N,second,death,4,6,10,FALSE,31.42662121212121,2019-06-10T00:00:00Z
19LE020,egg,N,fifth,first,6,0,6,TRUE,49.27889285714286,2019-06-10T00:00:00Z
19LE020,egg,N,fifth,second,3,6,9,TRUE,31.42662121212121,2019-06-10T00:00:00Z
19LE020,egg,N,fifth,third,5,9,14,TRUE,32.41686259143155,2019-06-10T00:00:00Z
19LE020,egg,N,fifth,fourth,1,14,15,TRUE,7.762500000000001,2019-06-10T00:00:00Z
19LE020,egg,N,fifth,fifth,10,15,25,TRUE,48.188856319358926,2019-06-10T00:00:00Z
19LE021,egg,Y,NA,first,5,0,5,TRUE,47.3885,2019-06-08T00:00:00Z
19LE021,egg,Y,NA,second,9,5,14,TRUE,60.67176694282728,2019-06-08T00:00:00Z
19LE021,egg,Y,NA,third,3,14,17,TRUE,16.179741379310343,2019-06-08T00:00:00Z
19LE021,egg,Y,NA,fourth,4,17,21,TRUE,21.824540229885056,2019-06-08T00:00:00Z
19LE021,egg,Y,NA,fifth,10,21,31,TRUE,49.58967241131295,2019-06-08T00:00:00Z
19LE021,egg,Y,NA,pupa,312,31,343,TRUE,499.16922585180816,2019-06-08T00:00:00Z
19LE022,egg,Y,NA,first,4,0,4,TRUE,34.877892857142854,2019-06-12T00:00:00Z
19LE022,egg,Y,NA,second,9,4,13,TRUE,55.731362591431555,2019-06-12T00:00:00Z
19LE022,egg,Y,NA,third,2,13,15,TRUE,12.184166666666666,2019-06-12T00:00:00Z
19LE022,egg,Y,NA,fourth,6,15,21,TRUE,31.603765335074392,2019-06-12T00:00:00Z
19LE022,egg,Y,NA,fifth,7,21,28,TRUE,33.968211987678615,2019-06-12T00:00:00Z
19LE022,egg,Y,NA,pupa,326,28,354,TRUE,536.168535737325,2019-06-12T00:00:00Z
19LE023,egg,N,first,death,5,0,5,FALSE,40.569559523809524,2019-06-12T00:00:00Z
19LE024,first,N,pupa,second,6,0,6,TRUE,41.57751406926407,2019-06-14T00:00:00Z
19LE024,first,N,pupa,third,5,6,11,TRUE,24.304741379310343,2019-06-14T00:00:00Z
19LE024,first,N,pupa,fourth,2,11,13,TRUE,12.184166666666666,2019-06-14T00:00:00Z
19LE024,first,N,pupa,fifth,6,13,19,TRUE,31.603765335074392,2019-06-14T00:00:00Z
19LE024,first,N,pupa,death,326,19,345,FALSE,541.6614763010252,2019-06-14T00:00:00Z
19LE025,egg,Y,NA,first,8,0,8,TRUE,40.55268965269226,2019-06-28T00:00:00Z
19LE025,egg,Y,NA,second,6,8,14,TRUE,31.84559283819629,2019-06-28T00:00:00Z
19LE025,egg,Y,NA,third,7,14,21,TRUE,37.6961791174903,2019-06-28T00:00:00Z
19LE025,egg,Y,NA,fourth,5,21,26,TRUE,34.452967328370555,2019-06-28T00:00:00Z
19LE025,egg,Y,NA,fifth,8,26,34,TRUE,63.68490534144692,2019-06-28T00:00:00Z
19LE025,egg,Y,NA,pupa,301,34,335,TRUE,399.08250821277267,2019-06-28T00:00:00Z
19SI001,egg,Y,NA,first,5,0,5,TRUE,20.991233766233766,2019-05-16T00:00:00Z
19SI001,egg,Y,NA,second,4,5,9,TRUE,17.313128654970757,2019-05-16T00:00:00Z
19SI001,egg,Y,NA,third,5,9,14,TRUE,25.499595959595958,2019-05-16T00:00:00Z
19SI001,egg,Y,NA,fourth,7,14,21,TRUE,35.05418065268066,2019-05-16T00:00:00Z
19SI001,egg,Y,NA,fifth,7,21,28,TRUE,56.619269230769234,2019-05-16T00:00:00Z
19SI001,egg,Y,NA,pupa,353,28,381,TRUE,671.419170493764,2019-05-16T00:00:00Z
19SI002,egg,Y,NA,first,5,0,5,TRUE,20.991233766233766,2019-05-16T00:00:00Z
19SI002,egg,Y,NA,second,5,5,10,TRUE,18.829200083542187,2019-05-16T00:00:00Z
19SI002,egg,Y,NA,third,6,10,16,TRUE,31.007575757575758,2019-05-16T00:00:00Z
19SI002,egg,Y,NA,fourth,5,16,21,TRUE,23.01175641025641,2019-05-16T00:00:00Z
