imb_id,rearing_year,host_plant,collection_stage,mispupation,sex,stage,duration,start,end,mean_temp,stage2,after_2018,after_june
19SI114,2019,SIAL,egg,N,F,fourth,6,15,21,18.137007890713555,fifth,TRUE,TRUE
19SI114,2019,SIAL,egg,N,F,fifth,6,21,27,17.875834787711224,pupa,TRUE,TRUE
19SI114,2019,SIAL,egg,N,F,pupa,335,27,362,12.095718364878282,adult,TRUE,TRUE
19SI115,2019,SIAL,egg,N,NA,first,6,0,6,16.496844322344323,second,TRUE,TRUE
19SI115,2019,SIAL,egg,N,NA,second,9,6,15,17.860060611263737,third,TRUE,TRUE
19SI115,2019,SIAL,egg,N,NA,third,6,15,21,18.18029360499927,fourth,TRUE,TRUE
19SI115,2019,SIAL,egg,N,NA,fourth,3,21,24,17.92320829326325,fifth,TRUE,TRUE
19SI115,2019,SIAL,egg,N,NA,fifth,5,24,29,17.76962204373114,pupa,TRUE,TRUE
19SI115,2019,SIAL,egg,N,NA,pupa,313,29,342,11.944322644108304,adult,TRUE,TRUE
19SI116,2019,SIAL,egg,N,NA,first,8,0,8,18.703762534520077,second,TRUE,TRUE
19SI116,2019,SIAL,egg,N,NA,second,3,8,11,17.9892959498704,third,TRUE,TRUE
19SI116,2019,SIAL,egg,N,NA,third,5,11,16,17.682455979903718,fourth,TRUE,TRUE
19SI116,2019,SIAL,egg,N,NA,fourth,3,16,19,17.373387058788534,fifth,TRUE,TRUE
19SI116,2019,SIAL,egg,N,NA,fifth,8,19,27,17.087275859106416,death,TRUE,TRUE
19SI117,2019,SIAL,egg,N,NA,first,5,0,5,19.226752813852812,death,TRUE,TRUE
19SI119,2019,SIAL,egg,N,F,first,7,0,7,18.255385132109268,second,TRUE,TRUE
19SI119,2019,SIAL,egg,N,F,second,3,7,10,17.652473615464995,third,TRUE,TRUE
19SI119,2019,SIAL,egg,N,F,third,4,10,14,17.495607447899427,fourth,TRUE,TRUE
19SI119,2019,SIAL,egg,N,F,fourth,6,14,20,17.040928761631477,fifth,TRUE,TRUE
19SI119,2019,SIAL,egg,N,F,fifth,8,20,28,16.951210165691815,pupa,TRUE,TRUE
19SI119,2019,SIAL,egg,N,F,pupa,320,28,348,11.854365590607609,adult,TRUE,TRUE
19SI122,2019,SIAL,egg,N,NA,first,7,0,7,18.255385132109268,second,TRUE,TRUE
19SI122,2019,SIAL,egg,N,NA,second,5,7,12,17.73539467955416,third,TRUE,TRUE
19SI122,2019,SIAL,egg,N,NA,third,5,12,17,17.190777582987675,fourth,TRUE,TRUE
19SI122,2019,SIAL,egg,N,NA,fourth,1,17,18,17.15506771726614,fifth,TRUE,TRUE
19SI122,2019,SIAL,egg,N,NA,fifth,8,18,26,17.052741654359792,death,TRUE,TRUE
19SI123,2019,SIAL,egg,N,F,first,8,0,8,18.049503657262278,second,TRUE,TRUE
19SI123,2019,SIAL,egg,N,F,second,4,8,12,17.73539467955416,third,TRUE,TRUE
19SI123,2019,SIAL,egg,N,F,third,3,12,15,17.33331963954484,fourth,TRUE,TRUE
19SI123,2019,SIAL,egg,N,F,fourth,5,15,20,17.040928761631477,fifth,TRUE,TRUE
19SI123,2019,SIAL,egg,N,F,fifth,8,20,28,16.951210165691815,pupa,TRUE,TRUE
19SI123,2019,SIAL,egg,N,F,pupa,311,28,339,11.769312809297345,adult,TRUE,TRUE
19SI124,2019,SIAL,egg,N,NA,first,9,0,9,18.457750605397155,second,TRUE,TRUE
19SI124,2019,SIAL,egg,N,NA,second,4,9,13,17.717929906300597,third,TRUE,TRUE
19SI124,2019,SIAL,egg,N,NA,third,4,13,17,17.626625235987813,death,TRUE,TRUE
19SI125,2019,SIAL,egg,N,NA,first,6,0,6,16.130968801313628,second,TRUE,TRUE
19SI125,2019,SIAL,egg,N,NA,second,5,6,11,16.365986670643174,third,TRUE,TRUE
19SI125,2019,SIAL,egg,N,NA,third,4,11,15,16.350247126281772,fourth,TRUE,TRUE
19SI125,2019,SIAL,egg,N,NA,fourth,4,15,19,16.382696706330456,fifth,TRUE,TRUE
19SI125,2019,SIAL,egg,N,NA,fifth,9,19,28,16.48908436473906,pupa,TRUE,TRUE
19SI125,2019,SIAL,egg,N,NA,pupa,326,28,354,11.853640335836914,death,TRUE,TRUE
19SI126,2019,SIAL,egg,N,NA,first,5,0,5,16.105095785440614,death,TRUE,TRUE
19SI127,2019,SIAL,egg,N,NA,first,6,0,6,16.130968801313628,second,TRUE,TRUE
19SI127,2019,SIAL,egg,N,NA,second,5,6,11,16.365986670643174,third,TRUE,TRUE
19SI127,2019,SIAL,egg,N,NA,third,3,11,14,16.345550957689063,fourth,TRUE,TRUE
19SI127,2019,SIAL,egg,N,NA,fourth,4,14,18,16.38414535330611,fifth,TRUE,TRUE
19SI127,2019,SIAL,egg,N,NA,fifth,9,18,27,16.47678975871784,pupa,TRUE,TRUE
19SI127,2019,SIAL,egg,N,NA,pupa,305,27,332,11.660597548518552,adult,TRUE,TRUE
19SI128,2019,SIAL,egg,N,NA,first,8,0,8,16.66916985951469,second,TRUE,TRUE
19SI128,2019,SIAL,egg,N,NA,second,7,8,15,16.330189655017406,third,TRUE,TRUE
19SI128,2019,SIAL,egg,N,NA,third,6,15,21,16.53798828459107,fourth,TRUE,TRUE
19SI128,2019,SIAL,egg,N,NA,fourth,3,21,24,16.463171850718886,fifth,TRUE,TRUE
19SI128,2019,SIAL,egg,N,NA,fifth,7,24,31,16.73300823738571,pupa,TRUE,TRUE
19SI128,2019,SIAL,egg,N,NA,pupa,326,31,357,11.875061885538505,death,TRUE,TRUE
19SI129,2019,SIAL,egg,N,M,first,10,0,10,16.48459542955795,second,TRUE,TRUE
19SI129,2019,SIAL,egg,N,M,second,3,10,13,16.33109031180971,third,TRUE,TRUE
19SI129,2019,SIAL,egg,N,M,third,4,13,17,16.36146966780602,fourth,TRUE,TRUE
19SI129,2019,SIAL,egg,N,M,fourth,2,17,19,16.382696706330456,fifth,TRUE,TRUE
19SI129,2019,SIAL,egg,N,M,fifth,10,19,29,16.577781552581094,pupa,TRUE,TRUE
19SI129,2019,SIAL,egg,N,M,pupa,333,29,362,11.9195979040025,adult,TRUE,TRUE
19SI130,2019,SIAL,egg,N,NA,first,7,0,7,16.6916091954023,second,TRUE,TRUE
19SI130,2019,SIAL,egg,N,NA,second,4,7,11,16.351501915502133,third,TRUE,TRUE
19SI130,2019,SIAL,egg,N,NA,third,6,11,17,16.402038485961047,fourth,TRUE,TRUE
19SI130,2019,SIAL,egg,N,NA,fourth,3,17,20,16.540289861361416,fifth,TRUE,TRUE
19SI130,2019,SIAL,egg,N,NA,fifth,7,20,27,16.60415018564723,pupa,TRUE,TRUE
19SI130,2019,SIAL,egg,N,NA,pupa,298,27,325,11.592752371683769,adult,TRUE,TRUE
19SI131,2019,SIAL,egg,N,M,first,7,0,7,16.6916091954023,second,TRUE,TRUE
19SI131,2019,SIAL,egg,N,M,second,4,7,11,16.351501915502133,third,TRUE,TRUE
19SI131,2019,SIAL,egg,N,M,third,5,11,16,16.40479531373563,fourth,TRUE,TRUE
19SI131,2019,SIAL,egg,N,M,fourth,4,16,20,16.540289861361416,fifth,TRUE,TRUE
19SI131,2019,SIAL,egg,N,M,fifth,7,20,27,16.60415018564723,pupa,TRUE,TRUE
19SI131,2019,SIAL,egg,N,M,pupa,300,27,327,11.605946546780505,adult,TRUE,TRUE
19SI134,2019,SIAL,egg,N,M,first,5,0,5,16.961728927203065,second,TRUE,TRUE
19SI134,2019,SIAL,egg,N,M,second,9,5,14,16.474601355567046,third,TRUE,TRUE
19SI134,2019,SIAL,egg,N,M,third,2,14,16,16.488300930836584,fourth,TRUE,TRUE
19SI134,2019,SIAL,egg,N,M,fourth,5,16,21,16.514870049798105,fifth,TRUE,TRUE
19SI134,2019,SIAL,egg,N,M,fifth,8,21,29,16.882498058575408,pupa,TRUE,TRUE
19SI134,2019,SIAL,egg,N,M,pupa,313,29,342,11.732952297529842,adult,TRUE,TRUE
19SI135,2019,SIAL,egg,Y,NA,first,8,0,8,16.66916985951469,second,TRUE,TRUE
19SI135,2019,SIAL,egg,Y,NA,second,11,8,19,16.427663549831784,third,TRUE,TRUE
19SI135,2019,SIAL,egg,Y,NA,third,8,19,27,16.509137870376293,fourth,TRUE,TRUE
19SI135,2019,SIAL,egg,Y,NA,fourth,3,27,30,16.661761191279872,fifth,TRUE,TRUE
19SI135,2019,SIAL,egg,Y,NA,fifth,8,30,38,17.185733844055942,pupa,TRUE,TRUE
19SI135,2019,SIAL,egg,Y,NA,pupa,1,38,39,17.204987556778075,death,TRUE,TRUE
19SI136,2019,SIAL,egg,N,F,first,5,0,5,16.16486590038314,second,TRUE,TRUE
19SI136,2019,SIAL,egg,N,F,second,5,5,10,16.4058412582565,third,TRUE,TRUE
19SI136,2019,SIAL,egg,N,F,third,3,10,13,16.37540558274567,fourth,TRUE,TRUE
19SI136,2019,SIAL,egg,N,F,fourth,5,13,18,16.40664989051119,fifth,TRUE,TRUE
19SI136,2019,SIAL,egg,N,F,fifth,8,18,26,16.497130631007515,pupa,TRUE,TRUE
19SI136,2019,SIAL,egg,N,F,pupa,321,26,347,11.788071267482733,adult,TRUE,TRUE
19SI137,2019,SIAL,egg,N,F,first,8,0,8,16.66916985951469,second,TRUE,TRUE
19SI137,2019,SIAL,egg,N,F,second,2,8,10,16.4058412582565,third,TRUE,TRUE
19SI137,2019,SIAL,egg,N,F,third,3,10,13,16.37540558274567,fourth,TRUE,TRUE
19SI137,2019,SIAL,egg,N,F,fourth,7,13,20,16.491028777617572,fifth,TRUE,TRUE
19SI137,2019,SIAL,egg,N,F,fifth,7,20,27,16.509137870376293,pupa,TRUE,TRUE
19SI137,2019,SIAL,egg,N,F,pupa,326,27,353,11.842099412689437,adult,TRUE,TRUE
19SI138,2019,SIAL,egg,N,F,first,6,0,6,16.78624384236453,second,TRUE,TRUE
19SI138,2019,SIAL,egg,N,F,second,5,6,11,16.394738026613243,third,TRUE,TRUE
19SI138,2019,SIAL,egg,N,F,third,5,11,16,16.423972122390126,fourth,TRUE,TRUE
19SI138,2019,SIAL,egg,N,F,fourth,2,16,18,16.51540960478361,fifth,TRUE,TRUE
19SI138,2019,SIAL,egg,N,F,fifth,10,18,28,16.689509485882606,pupa,TRUE,TRUE
19SI138,2019,SIAL,egg,N,F,pupa,311,28,339,11.720186987009123,adult,TRUE,TRUE
19SI139,2019,SIAL,egg,N,M,first,8,0,8,16.66916985951469,second,TRUE,TRUE
19SI139,2019,SIAL,egg,N,M,second,5,8,13,16.37540558274567,third,TRUE,TRUE
19SI139,2019,SIAL,egg,N,M,third,4,13,17,16.409509750328862,fourth,TRUE,TRUE
19SI139,2019,SIAL,egg,N,M,fourth,4,17,21,16.53798828459107,fifth,TRUE,TRUE
19SI139,2019,SIAL,egg,N,M,fifth,7,21,28,16.60020208174263,pupa,TRUE,TRUE
19SI139,2019,SIAL,egg,N,M,pupa,313,28,341,11.746810001276168,adult,TRUE,TRUE
19SI140,2019,SIAL,egg,N,F,first,9,0,9,16.595011494252873,second,TRUE,TRUE
19SI140,2019,SIAL,egg,N,F,second,4,9,13,16.33109031180971,third,TRUE,TRUE
19SI140,2019,SIAL,egg,N,F,third,6,13,19,16.382696706330456,fourth,TRUE,TRUE
19SI140,2019,SIAL,egg,N,F,fourth,3,19,22,16.51144906382174,fifth,TRUE,TRUE
19SI140,2019,SIAL,egg,N,F,fifth,7,22,29,16.577781552581094,pupa,TRUE,TRUE
19SI140,2019,SIAL,egg,N,F,pupa,340,29,369,12.013743805883317,adult,TRUE,TRUE
19SI141,2019,SIAL,egg,N,F,first,5,0,5,16.961728927203065,second,TRUE,TRUE
19SI141,2019,SIAL,egg,N,F,second,8,5,13,16.451908045799858,third,TRUE,TRUE
19SI141,2019,SIAL,egg,N,F,third,4,13,17,16.558858286530846,fourth,TRUE,TRUE
19SI141,2019,SIAL,egg,N,F,fourth,4,17,21,16.514870049798105,fifth,TRUE,TRUE
19SI141,2019,SIAL,egg,N,F,fifth,8,21,29,16.882498058575408,pupa,TRUE,TRUE
19SI141,2019,SIAL,egg,N,F,pupa,318,29,347,11.775755845382704,adult,TRUE,TRUE
19SI142,2019,SIAL,egg,N,NA,first,5,0,5,16.795062260536398,death,TRUE,TRUE
19SI143,2019,SIAL,egg,N,M,first,6,0,6,16.130968801313628,second,TRUE,TRUE
19SI143,2019,SIAL,egg,N,M,second,5,6,11,16.365986670643174,third,TRUE,TRUE
19SI143,2019,SIAL,egg,N,M,third,7,11,18,16.38414535330611,fourth,TRUE,TRUE
19SI143,2019,SIAL,egg,N,M,fourth,4,18,22,16.51144906382174,fifth,TRUE,TRUE
19SI143,2019,SIAL,egg,N,M,fifth,7,22,29,16.577781552581094,pupa,TRUE,TRUE
19SI143,2019,SIAL,egg,N,M,pupa,308,29,337,11.697845524224673,adult,TRUE,TRUE
19SI144,2019,SIAL,egg,N,M,first,7,0,7,16.661149425287356,second,TRUE,TRUE
19SI144,2019,SIAL,egg,N,M,second,3,7,10,16.4058412582565,third,TRUE,TRUE
19SI144,2019,SIAL,egg,N,M,third,7,10,17,16.409509750328862,fourth,TRUE,TRUE
19SI144,2019,SIAL,egg,N,M,fourth,3,17,20,16.491028777617572,fifth,TRUE,TRUE
19SI144,2019,SIAL,egg,N,M,fifth,8,20,28,16.60020208174263,pupa,TRUE,TRUE
19SI144,2019,SIAL,egg,N,M,pupa,312,28,340,11.730906011083842,adult,TRUE,TRUE
19SI153,2019,SIAL,first,N,NA,first,4,0,4,17.03240804597701,death,TRUE,TRUE
20BR001,2020,BRRA,egg,N,M,first,8,0,8,15.046462470941982,second,TRUE,FALSE
20BR001,2020,BRRA,egg,N,M,second,4,8,12,14.931169175039605,third,TRUE,FALSE
20BR001,2020,BRRA,egg,N,M,third,4,12,16,15.023008479350572,fourth,TRUE,FALSE
20BR001,2020,BRRA,egg,N,M,fourth,4,16,20,14.935850423454738,fifth,TRUE,FALSE
20BR001,2020,BRRA,egg,N,M,fifth,8,20,28,15.256523530375487,pupa,TRUE,FALSE
20BR001,2020,BRRA,egg,N,M,pupa,310,28,338,11.986441801665926,adult,TRUE,FALSE
20BR002,2020,BRRA,egg,N,M,first,5,0,5,15.507410637629903,second,TRUE,FALSE
20BR002,2020,BRRA,egg,N,M,second,5,5,10,15.006641492579273,third,TRUE,FALSE
20BR002,2020,BRRA,egg,N,M,third,4,10,14,15.041314371835412,fourth,TRUE,FALSE
20BR002,2020,BRRA,egg,N,M,fourth,5,14,19,14.967285801770332,fifth,TRUE,FALSE
20BR002,2020,BRRA,egg,N,M,fifth,10,19,29,15.416750035406926,pupa,TRUE,FALSE
20BR002,2020,BRRA,egg,N,M,pupa,337,29,366,12.067222671159731,adult,TRUE,FALSE
20BR003,2020,BRRA,egg,N,F,first,5,0,5,15.599180823965307,second,TRUE,FALSE
20BR003,2020,BRRA,egg,N,F,second,4,5,9,15.012649557181117,third,TRUE,FALSE
20BR003,2020,BRRA,egg,N,F,third,5,9,14,14.915864636385676,fourth,TRUE,FALSE
20BR003,2020,BRRA,egg,N,F,fourth,4,14,18,14.96768083240139,fifth,TRUE,FALSE
20BR003,2020,BRRA,egg,N,F,fifth,9,18,27,15.178631513603182,pupa,TRUE,FALSE
20BR003,2020,BRRA,egg,N,F,pupa,335,27,362,12.04117210960159,adult,TRUE,FALSE
20BR004,2020,BRRA,egg,N,M,first,7,0,7,15.227557966458829,second,TRUE,FALSE
20BR004,2020,BRRA,egg,N,M,second,4,7,11,14.86265619664083,third,TRUE,FALSE
20BR004,2020,BRRA,egg,N,M,third,4,11,15,14.855817378962104,fourth,TRUE,FALSE
20BR004,2020,BRRA,egg,N,M,fourth,5,15,20,14.88625307635739,fifth,TRUE,FALSE
20BR004,2020,BRRA,egg,N,M,fifth,9,20,29,15.107568705625596,pupa,TRUE,FALSE
20BR004,2020,BRRA,egg,N,M,pupa,312,29,341,12.005805730435782,adult,TRUE,FALSE
20BR005,2020,BRRA,egg,N,NA,first,7,0,7,15.138877422666873,second,TRUE,FALSE
20BR005,2020,BRRA,egg,N,NA,second,2,7,9,15.06693527146683,third,TRUE,FALSE
20BR005,2020,BRRA,egg,N,NA,third,5,9,14,15.041314371835412,fourth,TRUE,FALSE
20BR005,2020,BRRA,egg,N,NA,fourth,4,14,18,14.987142949231927,fifth,TRUE,FALSE
20BR005,2020,BRRA,egg,N,NA,fifth,8,18,26,15.210908871249861,pupa,TRUE,FALSE
20BR005,2020,BRRA,egg,N,NA,pupa,326,26,352,12.018757150563868,death,TRUE,FALSE
20BR006,2020,BRRA,egg,Y,NA,first,5,0,5,15.507410637629903,second,TRUE,FALSE
20BR006,2020,BRRA,egg,Y,NA,second,4,5,9,15.06693527146683,third,TRUE,FALSE
20BR006,2020,BRRA,egg,Y,NA,third,4,9,13,14.95934476347445,fourth,TRUE,FALSE
20BR006,2020,BRRA,egg,Y,NA,fourth,4,13,17,15.00437738658242,fifth,TRUE,FALSE
20BR006,2020,BRRA,egg,Y,NA,fifth,10,17,27,15.290429982990938,pupa,TRUE,FALSE
20BR006,2020,BRRA,egg,Y,NA,pupa,1,27,28,15.364500036627854,death,TRUE,FALSE
20BR007,2020,BRRA,egg,N,NA,first,6,0,6,15.120621816381187,second,TRUE,FALSE
20BR007,2020,BRRA,egg,N,NA,second,5,6,11,14.991157479308779,third,TRUE,FALSE
20BR007,2020,BRRA,egg,N,NA,third,5,11,16,14.988948605400994,fourth,TRUE,FALSE
20BR007,2020,BRRA,egg,N,NA,fourth,5,16,21,14.957218694250084,fifth,TRUE,FALSE
20BR007,2020,BRRA,egg,N,NA,fifth,8,21,29,15.417737689727915,pupa,TRUE,FALSE
20BR007,2020,BRRA,egg,N,NA,pupa,313,29,342,11.981782424190524,adult,TRUE,FALSE
20BR008,2020,BRRA,egg,N,F,first,6,0,6,15.372154159469432,second,TRUE,FALSE
20BR008,2020,BRRA,egg,N,F,second,4,6,10,14.876685547850602,third,TRUE,FALSE
20BR008,2020,BRRA,egg,N,F,third,3,10,13,14.828969861670975,fourth,TRUE,FALSE
20BR008,2020,BRRA,egg,N,F,fourth,5,13,18,14.927185417728344,fifth,TRUE,FALSE
20BR008,2020,BRRA,egg,N,F,fifth,9,18,27,15.011085517932187,pupa,TRUE,FALSE
20BR008,2020,BRRA,egg,N,F,pupa,324,27,351,12.017218315557155,adult,TRUE,FALSE
20BR009,2020,BRRA,egg,N,M,first,5,0,5,15.168966193185458,second,TRUE,FALSE
20BR009,2020,BRRA,egg,N,M,second,4,5,9,14.980638975170535,third,TRUE,FALSE
20BR009,2020,BRRA,egg,N,M,third,4,9,13,15.025217779347464,fourth,TRUE,FALSE
20BR009,2020,BRRA,egg,N,M,fourth,4,13,17,14.971613853818887,fifth,TRUE,FALSE
20BR009,2020,BRRA,egg,N,M,fifth,9,17,26,15.291310105817763,pupa,TRUE,FALSE
20BR009,2020,BRRA,egg,N,M,pupa,324,26,350,12.001924332808297,adult,TRUE,FALSE
20BR010,2020,BRRA,egg,N,NA,first,5,0,5,15.507410637629903,death,TRUE,FALSE
20BR011,2020,BRRA,egg,N,F,first,7,0,7,15.138877422666873,second,TRUE,FALSE
20BR011,2020,BRRA,egg,N,F,second,4,7,11,14.983171368197668,third,TRUE,FALSE
20BR011,2020,BRRA,egg,N,F,third,5,11,16,15.04703684069511,fourth,TRUE,FALSE
20BR011,2020,BRRA,egg,N,F,fourth,5,16,21,14.958733845765236,fifth,TRUE,FALSE
20BR011,2020,BRRA,egg,N,F,fifth,9,21,30,15.412864430919488,pupa,TRUE,FALSE
20BR011,2020,BRRA,egg,N,F,pupa,327,30,357,12.02655176181685,adult,TRUE,FALSE
20BR012,2020,BRRA,egg,N,NA,first,5,0,5,15.507410637629903,death,TRUE,FALSE
20BR013,2020,BRRA,egg,N,NA,first,5,0,5,15.507410637629903,death,TRUE,FALSE
20BR014,2020,BRRA,egg,N,M,first,6,0,6,15.182923403682775,second,TRUE,FALSE
20BR014,2020,BRRA,egg,N,M,second,3,6,9,15.06693527146683,third,TRUE,FALSE
20BR014,2020,BRRA,egg,N,M,third,4,9,13,14.95934476347445,fourth,TRUE,FALSE
20BR014,2020,BRRA,egg,N,M,fourth,5,13,18,14.987142949231927,fifth,TRUE,FALSE
20BR014,2020,BRRA,egg,N,M,fifth,8,18,26,15.210908871249861,pupa,TRUE,FALSE
20BR014,2020,BRRA,egg,N,M,pupa,320,26,346,11.995607051468784,adult,TRUE,FALSE
20BR015,2020,BRRA,egg,N,F,first,6,0,6,15.372154159469432,second,TRUE,FALSE
20BR015,2020,BRRA,egg,N,F,second,3,6,9,14.881298547080107,third,TRUE,FALSE
20BR015,2020,BRRA,egg,N,F,third,4,9,13,14.828969861670975,fourth,TRUE,FALSE
20BR015,2020,BRRA,egg,N,F,fourth,5,13,18,14.927185417728344,fifth,TRUE,FALSE
20BR015,2020,BRRA,egg,N,F,fifth,9,18,27,15.011085517932187,pupa,TRUE,FALSE
20BR015,2020,BRRA,egg,N,F,pupa,331,27,358,12.049086560902394,adult,TRUE,FALSE
20BR016,2020,BRRA,egg,N,M,first,5,0,5,15.577929852714336,second,TRUE,FALSE
20BR016,2020,BRRA,egg,N,M,second,5,5,10,14.92857948724454,third,TRUE,FALSE
20BR016,2020,BRRA,egg,N,M,third,4,10,14,14.903705204226243,fourth,TRUE,FALSE
20BR016,2020,BRRA,egg,N,M,fourth,5,14,19,14.92369073017526,fifth,TRUE,FALSE
20BR016,2020,BRRA,egg,N,M,fifth,9,19,28,15.141019350647168,pupa,TRUE,FALSE
20BR016,2020,BRRA,egg,N,M,pupa,309,28,337,11.98226079749298,adult,TRUE,FALSE
20BR017,2020,BRRA,egg,N,M,first,5,0,5,15.507410637629903,second,TRUE,FALSE
20BR017,2020,BRRA,egg,N,M,second,4,5,9,15.06693527146683,third,TRUE,FALSE
20BR017,2020,BRRA,egg,N,M,third,5,9,14,15.041314371835412,fourth,TRUE,FALSE
20BR017,2020,BRRA,egg,N,M,fourth,5,14,19,14.967285801770332,fifth,TRUE,FALSE
20BR017,2020,BRRA,egg,N,M,fifth,9,19,28,15.364500036627854,pupa,TRUE,FALSE
20BR017,2020,BRRA,egg,N,M,pupa,313,28,341,11.989360735372367,adult,TRUE,FALSE
20BR018,2020,BRRA,egg,N,F,first,6,0,6,15.383280533095805,second,TRUE,FALSE
20BR018,2020,BRRA,egg,N,F,second,5,6,11,14.92203119664083,third,TRUE,FALSE
20BR018,2020,BRRA,egg,N,F,third,4,11,15,14.864115520853996,fourth,TRUE,FALSE
20BR018,2020,BRRA,egg,N,F,fourth,5,15,20,14.911939889544204,fifth,TRUE,FALSE
20BR018,2020,BRRA,egg,N,F,fifth,9,20,29,15.217568705625597,pupa,TRUE,FALSE
20BR018,2020,BRRA,egg,N,F,pupa,332,29,361,12.04112607814238,adult,TRUE,FALSE
20BR019,2020,BRRA,egg,N,M,first,7,0,7,15.069085756000206,second,TRUE,FALSE
20BR019,2020,BRRA,egg,N,M,second,4,7,11,14.991157479308779,third,TRUE,FALSE
20BR019,2020,BRRA,egg,N,M,third,3,11,14,15.054488975010015,fourth,TRUE,FALSE
20BR019,2020,BRRA,egg,N,M,fourth,6,14,20,14.944070378103264,fifth,TRUE,FALSE
20BR019,2020,BRRA,egg,N,M,fifth,8,20,28,15.421925323984176,pupa,TRUE,FALSE
20BR019,2020,BRRA,egg,N,M,pupa,330,28,358,12.02012799993274,adult,TRUE,FALSE
20BR020,2020,BRRA,egg,N,F,first,5,0,5,14.8133487654321,second,TRUE,TRUE
20BR020,2020,BRRA,egg,N,F,second,4,5,9,14.951916246603746,third,TRUE,TRUE
20BR020,2020,BRRA,egg,N,F,third,4,9,13,14.841905770075414,fourth,TRUE,TRUE
20BR020,2020,BRRA,egg,N,F,fourth,5,13,18,15.172012756033341,fifth,TRUE,TRUE
20BR020,2020,BRRA,egg,N,F,fifth,8,18,26,15.560346204397728,pupa,TRUE,TRUE
20BR020,2020,BRRA,egg,N,F,pupa,334,26,360,12.010256943185158,adult,TRUE,TRUE
20BR021,2020,BRRA,egg,N,F,first,6,0,6,15.037806939592654,second,TRUE,TRUE
20BR021,2020,BRRA,egg,N,F,second,3,6,9,14.893636332073832,third,TRUE,TRUE
20BR021,2020,BRRA,egg,N,F,third,4,9,13,14.893294658964301,fourth,TRUE,TRUE
20BR021,2020,BRRA,egg,N,F,fourth,4,13,17,15.270843711615441,fifth,TRUE,TRUE
20BR021,2020,BRRA,egg,N,F,fifth,8,17,25,15.66886379345576,pupa,TRUE,TRUE
20BR021,2020,BRRA,egg,N,F,pupa,319,25,344,11.943604603191432,adult,TRUE,TRUE
20BR022,2020,BRRA,egg,N,M,first,5,0,5,14.966727143810477,second,TRUE,TRUE
20BR022,2020,BRRA,egg,N,M,second,4,5,9,14.893636332073832,third,TRUE,TRUE
20BR022,2020,BRRA,egg,N,M,third,4,9,13,14.893294658964301,fourth,TRUE,TRUE
20BR022,2020,BRRA,egg,N,M,fourth,5,13,18,15.384878253109365,fifth,TRUE,TRUE
20BR022,2020,BRRA,egg,N,M,fifth,8,18,26,15.65495525789567,pupa,TRUE,TRUE
20BR022,2020,BRRA,egg,N,M,pupa,309,26,335,11.914294202726234,adult,TRUE,TRUE
20BR023,2020,BRRA,egg,N,M,first,5,0,5,14.8133487654321,second,TRUE,TRUE
20BR023,2020,BRRA,egg,N,M,second,4,5,9,14.951916246603746,third,TRUE,TRUE
20BR023,2020,BRRA,egg,N,M,third,4,9,13,14.841905770075414,fourth,TRUE,TRUE
20BR023,2020,BRRA,egg,N,M,fourth,4,13,17,15.083189390627787,fifth,TRUE,TRUE
20BR023,2020,BRRA,egg,N,M,fifth,8,17,25,15.566118888787779,pupa,TRUE,TRUE
20BR023,2020,BRRA,egg,N,M,pupa,324,25,349,11.968130733028072,adult,TRUE,TRUE
20BR024,2020,BRRA,egg,N,M,first,6,0,6,15.037806939592654,second,TRUE,TRUE
20BR024,2020,BRRA,egg,N,M,second,4,6,10,14.866033029158029,third,TRUE,TRUE
20BR024,2020,BRRA,egg,N,M,third,5,10,15,15.122407508900704,fourth,TRUE,TRUE
20BR024,2020,BRRA,egg,N,M,fourth,4,15,19,15.487557417376975,fifth,TRUE,TRUE
20BR024,2020,BRRA,egg,N,M,fifth,9,19,28,15.60762117880708,pupa,TRUE,TRUE
20BR024,2020,BRRA,egg,N,M,pupa,315,28,343,11.938377678588306,adult,TRUE,TRUE
20BR025,2020,BRRA,egg,N,NA,first,6,0,6,14.588013227513228,second,TRUE,TRUE
20BR025,2020,BRRA,egg,N,NA,second,4,6,10,14.79592386054886,death,TRUE,TRUE
20BR026,2020,BRRA,egg,N,F,first,5,0,5,14.458932098765432,second,TRUE,TRUE
20BR026,2020,BRRA,egg,N,F,second,5,5,10,14.79592386054886,third,TRUE,TRUE
20BR026,2020,BRRA,egg,N,F,third,4,10,14,14.73484538540372,fourth,TRUE,TRUE
20BR026,2020,BRRA,egg,N,F,fourth,4,14,18,14.98596889638422,fifth,TRUE,TRUE
20BR026,2020,BRRA,egg,N,F,fifth,9,18,27,15.477333839954952,pupa,TRUE,TRUE
20BR026,2020,BRRA,egg,N,F,pupa,322,27,349,11.971557399694738,adult,TRUE,TRUE
20BR027,2020,BRRA,egg,N,F,first,5,0,5,14.719967884551219,second,TRUE,TRUE
20BR027,2020,BRRA,egg,N,F,second,4,5,9,14.896777357714857,third,TRUE,TRUE
20BR027,2020,BRRA,egg,N,F,third,4,9,13,14.855794658964301,fourth,TRUE,TRUE
20BR027,2020,BRRA,egg,N,F,fourth,5,13,18,15.241237902232173,fifth,TRUE,TRUE
20BR027,2020,BRRA,egg,N,F,fifth,9,18,27,15.621147332018444,pupa,TRUE,TRUE
